invoice_id,invoice_number,external_invoice_ref,customer_id,contract_id,order_id,billing_region_id,issued_by_employee_id,invoice_date,due_date,invoice_status,subtotal_amount,tax_amount,refund_amount,paid_amount,paid_date,currency,payment_terms
8478,INV-2026-008478,AR-2026-978464,95,2988,4374,5,289,2026-05-18,2026-06-17,Paid,19841.66,1388.92,0.00,21032.16,2026-05-19,USD,Net 45
8479,INV-2023-008479,AR-2023-472047,501,3233,5267,6,51,2023-05-05,2023-05-20,Open,26445.80,1851.21,2310.93,0.00,,EUR,Net 30
8480,INV-2024-008480,AR-2024-143064,1516,967,2417,11,99,2024-03-19,2024-04-18,Voided,6627.77,0.00,0.00,0.00,,USD,Net 60
8481,INV-2023-008481,AR-2023-839607,2100,438,7032,9,123,2023-06-27,2023-07-27,Paid,10651.58,745.61,0.00,11290.67,2023-07-31,USD,Net 45
8482,INV-2026-008482,AR-2026-750307,1142,444,18846,10,205,2026-03-29,2026-04-28,Paid,1572.73,110.09,0.00,1667.10,2026-04-14,USD,Net 15
8483,INV-2024-008483,AR-2024-712144,50,3599,9674,9,301,2024-06-17,2024-07-17,Paid,7231.38,506.20,0.00,7665.26,2024-07-13,USD,Net 30
8484,INV-2025-008484,AR-2025-335034,1077,2012,,9,83,2025-11-28,2026-01-12,Paid,16588.25,829.41,0.00,17583.55,2026-01-05,USD,Net 45
8485,INV-2024-008485,AR-2024-887370,2082,2638,1558,7,257,2024-04-30,2024-05-30,Paid,12371.98,866.04,0.00,13114.30,2024-07-02,CAD,Net 60
8486,INV-2023-008486,AR-2023-187616,2111,2315,8172,1,41,2023-12-04,2024-01-03,Paid,21348.90,1067.44,0.00,22629.83,2024-01-30,USD,Net 30
8487,INV-2023-008487,AR-2023-208802,1638,1690,26783,10,160,2023-02-08,2023-04-09,Partially Paid,2030.07,101.50,0.00,625.09,2023-02-27,GBP,Net 15
8488,INV-2023-008488,AR-2023-362256,1566,257,11475,9,121,2023-02-10,2023-03-27,Paid,5703.66,0.00,0.00,6045.88,2023-03-20,USD,Net 60
8489,INV-2023-008489,AR-2023-459304,1322,1264,26000,9,22,2023-08-12,2023-09-11,Open,3039.00,212.73,0.00,0.00,,USD,Net 45
8490,INV-2026-008490,AR-2026-696041,781,2443,,9,257,2026-01-02,2026-02-01,Overdue,21586.14,1511.03,0.00,0.00,,USD,Net 45
8491,INV-2026-008491,AR-2026-842903,565,371,10745,4,242,2026-03-08,2026-04-07,Paid,4546.96,0.00,0.00,4819.78,2026-04-28,USD,Net 60
8492,INV-2023-008492,AR-2023-305341,1013,863,,9,204,2023-02-26,2023-04-27,Overdue,10754.71,0.00,0.00,0.00,,USD,net 30 
8493,INV-2024-008493,AR-2024-944989,278,3582,2365,7,61,2024-03-25,2024-04-09,Voided,10784.87,539.24,0.00,0.00,,GBP,net 30 
8494,INV-2025-008494,AR-2025-967271,321,2669,13865,1,310,2025-06-18,2025-07-18,Paid,3215.12,160.76,0.00,3408.03,2025-07-22,USD,net 30 
8495,INV-2023-008495,AR-2023-762443,1015,1232,4032,5,42,2023-04-09,2023-04-24,Paid,3251.43,0.00,0.00,3446.51,2023-04-27,usd,Net 45
8496,INV-2026-008496,AR-2026-206740,1916,125,9767,10,61,2026-06-28,2026-07-28,Open,3154.35,0.00,0.00,0.00,,CAD,Net 60
8497,INV-2025-008497,AR-2025-884944,2343,3476,12654,8,183,2025-05-30,2025-06-29,Paid,6873.18,481.12,0.00,7285.57,2025-07-27,USD,Net 15
8498,INV-2024-008498,AR-2024-566062,1873,2418,,6,280,2024-01-25,2024-03-10,Open,18463.71,2400.28,0.00,0.00,,USD,Net 60
8499,INV-2025-008499,AR-2025-167750,1183,74,24524,10,243,2025-11-30,2025-12-30,Partially Paid,1333.66,93.36,0.00,113.62,2025-12-04,USD,Net 30
8500,INV-2024-008500,AR-2024-780671,1926,2086,,4,252,2024-03-05,2024-05-04,Paid,10640.20,1383.23,0.00,11278.61,2024-04-29,USD,Net 45
8501,INV-2024-008501,AR-2024-221583,2161,1836,5089,1,234,2024-08-02,2024-09-16,Open,3301.58,0.00,0.00,0.00,,USD,net 30 
8502,INV-2024-008502,AR-2024-212891,146,3275,14182,10,252,2024-04-29,2024-06-28,Paid,16231.68,1136.22,0.00,17205.58,2024-06-10,USD,Net 30
8503,INV-2026-008503,AR-2026-224120,517,3556,,10,152,2026-03-17,2026-05-16,Open,5541.90,277.09,0.00,0.00,,USD,Net 30
8504,INV-2025-008504,AR-2025-771111,1811,67,2741,2,224,2025-07-09,2025-08-08,Open,4240.12,0.00,405.60,0.00,,USD,net 30 
8505,INV-2023-008505,AR-2023-971755,1532,3080,4830,6,140,2023-05-07,2023-06-06,Open,7928.10,396.40,0.00,0.00,,usd,Net 30
8506,INV-2024-008506,AR-2024-533261,98,1226,14168,9,108,2024-07-22,2024-09-20,Open,1265.39,164.50,0.00,0.00,,USD,Net 30
8507,INV-2024-008507,AR-2024-649355,95,2988,10858,5,251,2024-08-03,2024-08-18,Paid,47555.99,2377.80,0.00,50409.35,2024-09-13,USD,net 30 
8508,INV-2024-008508,AR-2024-832264,12,3684,8312,8,255,2024-02-15,2024-04-15,Paid,24301.06,1701.07,0.00,25759.13,2024-04-18,EUR,Net 30
8509,INV-2024-008509,AR-2024-791556,2444,2148,,7,123,2024-06-05,2024-07-05,Paid,12546.04,0.00,0.00,13298.80,2024-07-31,usd,net 30 
8510,INV-2025-008510,AR-2025-443864,366,1359,1230,6,266,2025-01-02,2025-02-01,Overdue,20955.29,1047.76,0.00,0.00,,USD,Net 30
8511,INV-2023-008511,AR-2023-446413,1736,3006,16019,8,269,2023-06-03,2023-06-18,Paid,22939.63,0.00,0.00,24316.01,2023-06-20,USD,Net 15
8512,INV-2026-008512,AR-2026-534996,1502,40,1814,2,278,2026-03-04,2026-05-03,Overdue,6407.67,833.00,0.00,0.00,,GBP,net 30 
8513,INV-2023-008513,AR-2023-661857,368,432,85,7,199,2023-09-16,2023-10-16,Open,7014.46,0.00,0.00,0.00,,USD,Net 30
8514,INV-2023-008514,AR-2023-291502,651,989,11325,1,165,2023-09-25,2023-10-10,Paid,2756.09,0.00,0.00,2921.45,2023-10-30,USD,Net 30
8515,INV-2023-008515,AR-2023-808822,1118,2439,7852,11,83,2023-10-12,2023-12-11,Paid,9679.08,0.00,0.00,10259.83,2023-11-14,GBP,net 30 
8516,INV-2024-008516,AR-2024-403945,2328,1445,15972,7,220,2024-02-12,2024-02-27,Paid,12096.39,0.00,726.43,12095.74,2024-03-31,CAD,Net 45
8517,INV-2024-008517,AR-2024-484925,1656,382,20256,11,128,2024-01-18,2024-02-17,Paid,6643.80,863.69,0.00,7042.43,2024-03-08,CAD,Net 30
8518,INV-2024-008518,AR-2024-801908,635,477,3452,5,261,2024-09-15,2024-10-30,Paid,860.18,111.82,0.00,911.79,2024-11-03,EUR,Net 60
8519,INV-2023-008519,AR-2023-948678,398,3465,8603,10,15,2023-07-21,2023-08-05,Overdue,9427.12,1225.52,0.00,0.00,,GBP,Net 45
8520,INV-2024-008520,AR-2024-183126,327,1021,397,1,41,2024-04-08,2024-05-08,Paid,19653.88,2555.00,0.00,20833.11,2024-05-11,CAD,Net 60
8521,INV-2023-008521,AR-2023-732579,1645,146,1884,4,30,2023-10-07,2023-11-06,Paid,11926.21,596.31,0.00,12641.79,2023-10-28,USD,Net 60
8522,INV-2026-008522,AR-2026-368135,1473,440,8503,7,14,2026-01-26,2026-03-12,Overdue,6909.13,483.64,0.00,0.00,,USD,Net 30
8523,INV-2023-008523,AR-2023-606512,475,3436,13362,3,10,2023-12-19,2024-01-03,Paid,52.24,2.61,0.00,55.38,2024-01-09,EUR,Net 15
8524,INV-2026-008524,AR-2026-361195,754,1616,6554,7,242,2026-06-18,2026-07-18,Open,36629.74,1831.49,0.00,0.00,,USD,Net 30
8525,INV-2026-008525,AR-2026-523150,246,933,15122,3,40,2026-04-04,2026-04-19,Overdue,17729.49,886.47,0.00,0.00,,EUR,Net 60
8526,INV-2023-008526,AR-2023-782258,1909,717,7790,7,57,2023-12-23,2024-01-07,Paid,31325.05,0.00,0.00,33204.55,2024-01-10,USD,Net 60
8527,INV-2024-008527,AR-2024-365154,127,3276,8822,2,57,2024-07-17,2024-09-15,Partially Paid,4239.13,0.00,0.00,20.23,2024-08-17,GBP,Net 45
8528,INV-2026-008528,AR-2026-542123,2010,1522,10952,1,20,2026-04-04,2026-04-19,Paid,1310.02,170.30,0.00,1388.62,2026-04-28,USD,Net 30
8529,INV-2023-008529,AR-2023-406471,709,1590,21735,1,280,2023-04-10,2023-06-09,Partially Paid,7946.81,397.34,0.00,6951.13,2023-05-05,USD,Net 45
8530,INV-2025-008530,AR-2025-768006,919,2024,15303,2,224,2025-09-06,2025-09-21,Paid,14185.85,993.01,0.00,15037.00,2025-10-22,usd,Net 60
8531,INV-2024-008531,AR-2024-981102,2108,3026,16634,6,196,2024-12-02,2025-01-31,Partially Paid,11360.41,0.00,0.00,6765.34,2025-01-26,USD,Net 45
8532,INV-2026-008532,AR-2026-471348,1113,587,15650,10,209,2026-04-10,2026-06-09,Paid,6182.62,432.78,0.00,6553.58,2026-04-18,USD,Net 15
8533,INV-2023-008533,AR-2023-126513,1729,1508,9408,3,222,2023-02-06,2023-03-23,Open,8401.02,420.05,0.00,0.00,,EUR,Net 45
8534,INV-2024-008534,AR-2024-562534,1577,2216,19401,3,28,2024-05-28,2024-06-12,Paid,1846.37,92.32,0.00,1957.15,2024-07-20,USD,net 30 
8535,INV-2026-008535,AR-2026-514846,2449,168,12381,7,76,2026-06-27,2026-07-12,Paid,3507.85,175.39,0.00,3718.32,2026-07-18,USD,Net 30
8536,INV-2026-008536,AR-2026-113269,1225,2576,24584,2,56,2026-05-14,2026-06-13,Paid,12319.69,1601.56,0.00,13058.87,2026-06-17,EUR,net 30 
8537,INV-2024-008537,AR-2024-320706,328,2389,12258,1,310,2024-02-18,2024-04-03,Paid,8158.97,0.00,1784.97,6863.54,2024-03-26,usd,Net 15
8538,INV-2023-008538,AR-2023-344149,2219,741,20018,1,90,2023-10-13,2023-10-28,Paid,13254.28,662.71,0.00,14049.53,2023-11-23,USD,net 30 
8539,INV-2023-008539,AR-2023-979894,2276,646,13015,7,125,2023-12-16,2024-02-14,Paid,26849.33,0.00,0.00,28460.29,2023-12-27,USD,Net 15
8540,INV-2023-008540,AR-2023-888981,2329,1169,22866,8,146,2023-01-10,2023-02-24,Overdue,11325.41,566.27,0.00,0.00,,USD,net 30 
8541,INV-2026-008541,AR-2026-725286,2451,2154,9802,4,240,2026-02-28,2026-03-30,Paid,5288.65,687.52,0.00,5605.97,2026-03-01,CAD,net 30 
8542,INV-2024-008542,AR-2024-195110,951,2248,7523,7,201,2024-07-26,2024-09-24,Paid,12172.57,608.63,0.00,12902.92,2024-09-16,USD,Net 60
8543,INV-2023-008543,AR-2023-902605,814,1874,16849,6,82,2023-09-11,2023-10-11,Voided,6159.55,0.00,0.00,0.00,,USD,Net 30
8544,INV-2023-008544,AR-2023-183267,1801,2828,810,11,123,2023-04-07,2023-05-07,Paid,10078.97,503.95,0.00,10683.71,2023-06-07,USD,Net 60
8545,INV-2026-008545,AR-2026-706224,2366,1026,3086,6,183,2026-07-14,2026-09-12,Open,11849.03,1540.37,0.00,0.00,,USD,Net 30
8546,INV-2024-008546,AR-2024-582332,131,343,,3,78,2024-09-21,2024-10-21,Open,1009.15,70.64,0.00,0.00,,GBP,Net 60
8547,INV-2026-008547,AR-2026-669267,2166,2819,,5,28,2026-06-06,2026-08-05,Partially Paid,8630.04,0.00,0.00,4429.54,2026-07-24,USD,Net 30
8548,INV-2024-008548,AR-2024-450532,951,1511,23538,7,58,2024-12-20,2025-02-18,Paid,90585.59,0.00,0.00,96020.73,2024-12-24,USD,Net 15
8549,INV-2025-008549,AR-2025-913046,2034,1321,7265,4,154,2025-08-25,2025-10-24,Overdue,7947.48,1033.17,0.00,0.00,,USD,Net 45
8550,INV-2026-008550,AR-2026-653702,2491,2257,,8,33,2026-05-02,2026-07-01,Open,3255.69,162.78,0.00,0.00,,EUR,Net 60
8551,INV-2024-008551,AR-2024-178967,1830,2229,5897,9,178,2024-05-10,2024-06-09,Paid,16857.64,0.00,0.00,17869.09,2024-06-29,CAD,Net 30
8552,INV-2024-008552,AR-2024-888537,1928,539,25247,9,76,2024-11-14,2024-11-29,Paid,4654.18,325.79,0.00,4933.43,2025-01-04,USD,net 30 
8553,INV-2024-008553,AR-2024-303686,289,1376,26798,11,75,2024-12-15,2025-01-14,Paid,42063.04,2944.41,0.00,44586.82,2025-01-11,usd,net 30 
8554,INV-2023-008554,AR-2023-438187,1352,3662,20993,8,257,2023-08-23,2023-10-22,Paid,8067.42,403.37,0.00,8551.46,2023-10-26,USD,net 30 
8555,INV-2024-008555,AR-2024-958418,2055,1599,21952,11,102,2024-12-22,2025-01-21,Overdue,2293.48,298.15,0.00,0.00,,CAD,net 30 
8556,INV-2023-008556,AR-2023-747107,1658,2549,14241,2,273,2023-07-22,2023-09-05,Paid,12200.00,854.00,0.00,12932.00,2023-08-26,USD,Net 45
8557,INV-2023-008557,AR-2023-536920,262,1256,11820,2,174,2023-11-13,2023-12-13,paid ,6652.95,0.00,0.00,0.00,2023-12-11,EUR,Net 15
8558,INV-2023-008558,AR-2023-576872,527,1031,25775,1,299,2023-06-02,2023-07-02,Paid,17151.08,857.55,0.00,18180.14,2023-06-14,USD,Net 15
8559,INV-2024-008559,AR-2024-264654,813,1156,20724,1,83,2024-08-24,2024-10-08,Open,196.08,0.00,0.00,0.00,,USD,Net 60
8560,INV-2024-008560,AR-2024-849828,177,3013,17304,10,190,2024-12-17,2025-01-16,Paid,5631.62,732.11,0.00,5969.52,2025-01-03,USD,Net 60
8561,INV-2026-008561,AR-2026-593380,1149,2412,20685,4,121,2026-06-11,2026-08-10,Paid,2187.22,109.36,0.00,2318.45,2026-07-09,USD,net 30 
8562,INV-2024-008562,AR-2024-785918,1127,814,22466,9,14,2024-03-05,2024-04-19,Open,35155.61,4570.23,0.00,0.00,,USD,Net 45
8563,INV-2023-008563,AR-2023-948284,2015,299,610,1,307,2023-04-22,2023-05-22,Paid,111703.29,5585.16,0.00,118405.48,2023-06-10,CAD,net 30 
8564,INV-2026-008564,AR-2026-181583,934,463,13081,2,178,2026-01-18,2026-02-17,Overdue,324.48,22.71,0.00,0.00,,GBP,net 30 
8565,INV-2025-008565,AR-2025-551135,338,3043,6481,8,251,2025-03-16,2025-04-15,Paid,17545.22,877.26,0.00,18597.94,2025-04-26,USD,Net 15
8566,INV-2026-008566,AR-2026-442710,1559,2573,10641,8,266,2026-06-29,2026-08-28,Paid,21140.16,2748.22,0.00,22408.57,2026-08-25,GBP,Net 45
8567,INV-2024-008567,AR-2024-767127,310,868,25497,10,257,2024-03-05,2024-03-20,Paid,1065.87,0.00,0.00,1129.82,2024-04-07,GBP,Net 60
8568,INV-2026-008568,AR-2026-313710,1033,673,6355,4,28,2026-04-07,2026-05-22,Paid,1297.42,90.82,0.00,1375.26,2026-05-01,GBP,Net 60
8569,INV-2025-008569,AR-2025-237716,946,3016,11465,4,15,2025-01-21,2025-03-07,Paid,9080.31,1180.44,3463.28,6161.85,2025-03-21,GBP,net 30 
8570,INV-2025-008570,AR-2025-500555,1124,2854,14163,3,75,2025-06-23,2025-08-22,Paid,11691.73,1519.93,0.00,12393.24,2025-08-12,USD,net 30 
8571,INV-2025-008571,AR-2025-394196,2261,2700,2614,4,139,2025-12-18,2026-02-01,Paid,16697.87,1168.85,0.00,17699.74,2026-02-15,EUR,net 30 
8572,INV-2026-008572,AR-2026-212451,2287,314,9904,4,113,2026-01-04,2026-03-05,Paid,21642.87,1515.00,0.00,22941.44,2026-02-28,USD,Net 45
8573,INV-2025-008573,AR-2025-278066,529,1106,2432,8,259,2025-01-20,2025-02-04,Paid,4379.66,569.36,0.00,4642.44,2025-02-18,USD,Net 60
8574,INV-2024-008574,AR-2024-413589,2324,1312,2394,10,61,2024-05-07,2024-06-06,Paid,9202.27,1196.29,0.00,9754.40,2024-06-23,USD,Net 15
8575,INV-2023-008575,AR-2023-951890,2279,1634,21111,2,261,2023-07-26,2023-09-24,Paid,12573.54,0.00,0.00,13327.96,2023-08-19,USD,Net 60
8576,INV-2024-008576,AR-2024-635036,110,2908,2995,3,203,2024-05-12,2024-06-11,Paid,1982.41,257.71,0.00,2101.35,2024-07-01,usd,Net 15
8577,INV-2023-008577,AR-2023-750731,1819,2797,,7,253,2023-03-15,2023-05-14,Paid,12363.25,1607.22,0.00,13105.04,2023-05-19,USD,Net 15
8578,INV-2025-008578,AR-2025-559274,673,633,,7,61,2025-05-30,2025-07-29,Open,11135.39,556.77,0.00,0.00,,CAD,Net 60
8579,INV-2023-008579,AR-2023-775264,293,1053,15532,6,68,2023-05-29,2023-06-28,Paid,11589.72,0.00,2282.21,10002.89,2023-06-22,USD,Net 15
8580,INV-2023-008580,AR-2023-698747,1056,2478,10849,4,119,2023-08-23,2023-10-22,Open,21329.09,1493.04,0.00,0.00,,usd,Net 45
8581,INV-2026-008581,AR-2026-929571,1213,1300,3167,7,20,2026-06-18,2026-08-02,Overdue,45416.90,2270.85,0.00,0.00,,USD,Net 15
8582,INV-2023-008582,AR-2023-320756,931,2222,10719,7,310,2023-07-25,2023-08-24,Overdue,1906.54,0.00,0.00,0.00,,USD,Net 45
8583,INV-2023-008583,AR-2023-506500,1762,3462,14409,9,42,2023-04-01,2023-05-01,Overdue,13948.93,697.45,0.00,0.00,,USD,Net 15
8584,INV-2023-008584,AR-2023-101079,1186,1441,11054,10,285,2023-03-08,2023-03-23,Partially Paid,17084.97,0.00,0.00,9436.21,2023-05-14,USD,net 30 
8585,INV-2025-008585,AR-2025-335669,260,2541,11829,11,117,2025-08-05,2025-09-19,Paid,23253.95,0.00,0.00,24649.19,2025-09-17,USD,Net 30
8586,INV-2024-008586,AR-2024-126563,1694,332,20490,9,5,2024-06-13,2024-07-13,Paid,707.49,35.37,0.00,749.94,2024-07-20,USD,Net 45
8587,INV-2024-008587,AR-2024-838439,2166,2819,15316,5,257,2024-09-21,2024-11-05,Paid,57560.15,2878.01,0.00,61013.76,2024-11-19,USD,Net 15
8588,INV-2024-008588,AR-2024-208655,2366,3697,21510,6,96,2024-04-07,2024-05-22,Open,4346.20,0.00,0.00,0.00,,USD,net 30 
8589,INV-2024-008589,AR-2024-692848,1914,3307,16100,6,251,2024-08-09,2024-08-24,Open,3631.82,472.14,0.00,0.00,,USD,Net 15
8590,INV-2025-008590,AR-2025-505310,2059,2731,22121,3,193,2025-10-26,2025-12-25,Open,17202.51,860.13,0.00,0.00,,EUR,Net 30
8591,INV-2024-008591,AR-2024-253500,1669,3495,8077,9,61,2024-05-30,2024-07-14,Overdue,2012.61,140.88,0.00,0.00,,USD,net 30 
8592,INV-2026-008592,AR-2026-223212,1877,2349,22112,3,40,2026-04-09,2026-05-09,Paid,5103.81,663.50,0.00,5410.04,2026-05-19,USD,Net 30
8593,INV-2024-008593,AR-2024-388756,729,2286,22785,1,224,2024-12-04,2025-01-03,Paid,4541.82,227.09,0.00,4814.33,2024-12-26,USD,Net 15
8594,INV-2023-008594,AR-2023-170095,1380,1694,24341,4,7,2023-03-25,2023-04-09,Paid,13040.50,0.00,0.00,13822.93,2023-03-29,CAD,net 30 
8595,INV-2025-008595,AR-2025-241358,2347,727,16140,10,280,2025-01-22,2025-03-08,Overdue,16747.96,0.00,0.00,0.00,,USD,Net 30
8596,INV-2025-008596,AR-2025-220976,1755,2050,1191,5,203,2025-05-19,2025-06-18,Paid,28968.07,2027.77,0.00,30706.16,2025-07-10,USD,Net 15
8597,INV-2026-008597,AR-2026-542666,180,278,17140,2,52,2026-06-28,2026-08-12,Paid,4445.44,577.91,0.00,4712.17,2026-07-02,USD,net 30 
8598,INV-2025-008598,AR-2025-996237,17,2314,,11,262,2025-01-03,2025-02-02,Paid,2762.67,0.00,0.00,2928.43,2025-01-17,CAD,Net 30
8599,INV-2024-008599,AR-2024-250831,1564,823,3037,10,146,2024-03-29,2024-05-13,Paid,5650.17,734.52,0.00,5989.18,2024-05-21,GBP,Net 60
8600,INV-2025-008600,AR-2025-866535,1477,250,14316,11,280,2025-03-15,2025-05-14,Overdue,6057.89,302.89,0.00,0.00,,usd,Net 15
8601,INV-2025-008601,AR-2025-984884,763,3575,,5,5,2025-01-26,2025-02-25,Paid,6669.71,0.00,0.00,7069.89,2025-03-07,USD,Net 15
8602,INV-2023-008602,AR-2023-158835,202,3587,13624,8,242,2023-11-22,2024-01-21,Paid,19068.28,0.00,0.00,20212.38,2024-01-28,CAD,net 30 
8603,INV-2025-008603,AR-2025-284858,611,3062,11279,10,108,2025-05-18,2025-06-17,Paid,6416.30,449.14,0.00,6801.28,2025-07-18,USD,Net 45
8604,INV-2025-008604,AR-2025-694069,2097,929,19350,10,255,2025-08-12,2025-09-11,Paid,3244.33,227.10,0.00,3438.99,2025-10-09,USD,Net 15
8605,INV-2024-008605,AR-2024-922734,1200,522,4152,6,226,2024-01-23,2024-03-08,Paid,3475.69,451.84,0.00,3684.23,2024-03-19,USD,Net 15
8606,INV-2023-008606,AR-2023-782433,825,2372,12454,10,180,2023-09-01,2023-10-31,Overdue,6527.50,456.92,0.00,0.00,,CAD,Net 45
8607,INV-2024-008607,AR-2024-907614,1526,1662,1519,9,239,2024-11-11,2024-12-26,Paid,3472.23,451.39,1108.51,2572.05,2024-11-24,CAD,Net 15
8608,INV-2025-008608,AR-2025-617307,461,578,9908,3,192,2025-07-01,2025-07-31,Paid,1220.93,85.47,0.00,1294.19,2025-08-16,EUR,Net 30
8609,INV-2025-008609,AR-2025-492421,1445,1855,9759,7,58,2025-03-28,2025-04-27,Paid,3736.52,186.83,0.00,3960.72,2025-04-22,USD,Net 60
8610,INV-2026-008610,AR-2026-120198,1569,1497,,9,307,2026-03-19,2026-04-18,Voided,2337.55,163.63,0.00,0.00,,EUR,Net 30
8611,INV-2024-008611,AR-2024-938550,1047,1657,8631,2,44,2024-11-12,2024-12-12,Paid,3103.95,217.28,0.00,3290.19,2024-12-13,USD,Net 15
8612,INV-2023-008612,AR-2023-293913,2170,1681,21777,5,58,2023-02-17,2023-03-04,Open,10995.05,769.65,0.00,0.00,,USD,Net 45
8613,INV-2025-008613,AR-2025-460657,1769,2234,24480,1,273,2025-11-18,2025-12-03,Voided,3778.09,0.00,0.00,0.00,,USD,net 30 
8614,INV-2025-008614,AR-2025-741856,429,921,26401,6,187,2025-05-15,2025-05-30,Paid,4841.10,0.00,0.00,5131.57,2025-06-14,GBP,Net 60
8615,INV-2025-008615,AR-2025-301068,2375,3110,9601,4,81,2025-02-04,2025-03-21,paid ,2470.71,321.19,0.00,0.00,2025-02-22,CAD,Net 30
8616,INV-2026-008616,AR-2026-326367,1750,1394,13832,3,26,2026-06-28,2026-08-27,Paid,29508.83,1475.44,0.00,31279.36,2026-08-17,CAD,Net 60
8617,INV-2026-008617,AR-2026-715097,673,3555,,7,242,2026-01-19,2026-03-20,Paid,1281.66,166.62,0.00,1358.56,2026-03-19,usd,net 30 
8618,INV-2025-008618,AR-2025-748082,1676,3505,,6,30,2025-08-28,2025-09-27,Partially Paid,4332.35,563.21,0.00,376.90,2025-10-01,USD,Net 45
8619,INV-2025-008619,AR-2025-157747,841,2748,21656,4,52,2025-04-29,2025-05-14,Overdue,2355.15,117.76,0.00,0.00,,USD,Net 15
8620,INV-2025-008620,AR-2025-966649,435,3586,11458,9,295,2025-01-17,2025-02-01,paid ,21924.62,1096.23,0.00,0.00,2025-01-26,USD,Net 60
8621,INV-2024-008621,AR-2024-545876,1929,1785,24266,7,147,2024-04-19,2024-06-03,Paid,12347.12,617.36,0.00,13087.95,2024-05-19,USD,Net 60
8622,INV-2023-008622,AR-2023-102307,1073,1356,,9,192,2023-06-27,2023-07-27,Overdue,6394.87,319.74,973.97,0.00,,USD,net 30 
8623,INV-2025-008623,AR-2025-803936,1064,110,7025,8,266,2025-07-06,2025-09-04,Paid,16812.44,2185.62,0.00,17821.18,2025-07-12,USD,Net 60
8624,INV-2026-008624,AR-2026-466249,7,54,6896,4,209,2026-06-10,2026-08-09,Partially Paid,7122.12,925.88,0.00,1246.70,2026-07-20,EUR,Net 60
8625,INV-2023-008625,AR-2023-802987,2010,1522,11777,1,75,2023-10-24,2023-11-08,Paid,34412.56,1720.63,0.00,36477.31,2023-11-02,USD,Net 45
8626,INV-2026-008626,AR-2026-131244,1527,1957,2279,11,267,2026-06-01,2026-07-01,Paid,13152.84,657.64,0.00,13942.01,2026-08-01,USD,Net 15
8627,INV-2026-008627,AR-2026-616448,196,1962,15800,5,243,2026-05-20,2026-06-19,Paid,20818.21,2706.37,0.00,22067.30,2026-07-05,USD,Net 60
8628,INV-2025-008628,AR-2025-460949,351,2233,3568,8,156,2025-08-06,2025-10-05,Paid,941.19,0.00,54.74,942.92,2025-09-09,CAD,net 30 
8629,INV-2025-008629,AR-2025-381293,320,116,7444,8,310,2025-05-07,2025-06-06,Open,4679.42,233.97,0.00,0.00,,CAD,Net 45
8630,INV-2025-008630,AR-2025-800127,2467,1289,,8,74,2025-03-27,2025-05-11,Paid,29681.67,0.00,0.00,31462.57,2025-04-17,USD,Net 60
8631,INV-2023-008631,AR-2023-564151,219,81,8334,1,30,2023-02-03,2023-02-18,Partially Paid,13830.92,968.16,0.00,12505.71,2023-03-24,USD,Net 15
8632,INV-2026-008632,AR-2026-676066,1269,1210,8317,7,57,2026-02-27,2026-03-14,Overdue,8169.07,1061.98,0.00,0.00,,EUR,Net 45
8633,INV-2025-008633,AR-2025-633516,2117,899,24935,5,262,2025-09-04,2025-10-04,Paid,15742.64,1101.99,0.00,16687.20,2025-10-25,USD,Net 45
8634,INV-2024-008634,AR-2024-148876,1110,3406,7570,3,173,2024-10-30,2024-11-14,Paid,4066.07,0.00,0.00,4310.04,2024-12-25,USD,Net 45
8635,INV-2025-008635,AR-2025-756869,1832,413,12069,4,180,2025-01-13,2025-02-12,Paid,579.78,28.99,0.00,614.57,2025-02-12,EUR,Net 15
8636,INV-2024-008636,AR-2024-609567,239,1989,4550,3,4,2024-02-17,2024-04-17,Paid,939.95,122.19,0.00,996.35,2024-03-18,usd,Net 60
8637,INV-2023-008637,AR-2023-717551,441,1313,8383,10,295,2023-12-04,2023-12-19,Voided,12014.88,1561.93,0.00,0.00,,USD,Net 30
8638,INV-2023-008638,AR-2023-680394,196,1962,10214,5,196,2023-03-21,2023-05-05,Paid,4089.29,204.46,0.00,4334.65,2023-04-03,USD,Net 45
8639,INV-2025-008639,AR-2025-965672,778,913,14546,7,255,2025-11-09,2026-01-08,Paid,5753.66,0.00,0.00,6098.88,2025-11-28,USD,Net 30
8640,INV-2026-008640,AR-2026-426758,1201,2122,3510,3,103,2026-06-30,2026-07-15,Partially Paid,35427.14,2479.90,5705.13,23392.06,2026-09-04,CAD,Net 15
8641,INV-2023-008641,AR-2023-326852,733,971,,3,79,2023-04-13,2023-05-13,Paid,122.08,0.00,0.00,129.41,2023-06-06,USD,Net 60
8642,INV-2026-008642,AR-2026-143778,2116,1641,,3,178,2026-06-27,2026-07-27,Paid,13298.26,930.88,0.00,14096.16,2026-07-19,USD,Net 45
8643,INV-2025-008643,AR-2025-259567,1771,1974,,6,255,2025-10-04,2025-11-03,Open,4502.29,315.16,664.78,0.00,,CAD,Net 15
8644,INV-2023-008644,AR-2023-653765,2187,3055,23092,4,57,2023-09-14,2023-10-14,Paid,23440.63,1172.03,0.00,24847.07,2023-09-30,USD,Net 15
8645,INV-2023-008645,AR-2023-526502,760,1342,5289,5,290,2023-12-10,2024-01-09,Open,2513.92,125.70,694.39,0.00,,USD,net 30 
