address_id,customer_id,region_id,address_type,site_name,address_line_1,city,postal_code,is_primary,active_flag,validated_on
3199,1517,11,Production Site,Helix Biologics Co-op DC,1724 Dockside Lane,Rotterdam,B7 3C,False,True,2024-05-25
3200,1517,11,Returns,Helix Biologics Co-op Plant,3683 Crescent Drive,Utrecht,SE8 8C,False,True,2025-08-27
3201,1517,11,Returns,Helix Biologics Co-op Annex,3332 Market Row,Utrecht,SE5 4A,False,True,2023-11-06
3202,1518,1,Billing,Ardent Beverage Supply HQ,3745 Dockside Lane,Hartford,30630,True,True,2024-11-15
3203,1518,6,Cross-Dock,Ardent Beverage Supply DC,2542 Harvester Road,Austin,48430,False,False,
3204,1518,6,Production Site,Ardent Beverage Supply Plant,6197 Market Row,Austin,18648,False,True,2025-07-13
3205,1519,1,Billing,Ardent Floral Logistics Di HQ,2279 Mill Lane,Boston,25702,True,True,2023-06-16
3206,1519,2,Returns,Ardent Floral Logistics Di DC,4099 Mill Lane,Nashville,83072,False,True,2023-06-25
3207,1519,2,Delivery,Ardent Floral Logistics Di Plant,3623 Station Road,Charlotte,79335,False,True,2025-11-22
3208,1520,3,Billing,Summit Biologics Partners HQ,5641 Crescent Drive,Minneapolis,25452,True,True,2025-05-29
3209,1520,1,Returns,Summit Biologics Partners DC,2415 Market Row,Boston,51440,False,True,2024-10-27
3210,1520,1,Returns, Summit Biologics Partners Plant,3390 Canal Street,Portland,43989,False,True,2024-05-06
3211,1521,2,Billing,Northwind Seafood Distribu HQ,4450 Harvester Road,Nashville,14399,True,True,2026-02-15
3212,1521,2,Delivery,Northwind Seafood Distribu DC,7237 Station Road,Atlanta,49088,False,True,2023-12-05
3213,1522,8,Billing,meridian meal systems supp hq,7214 Vine Street,Sherbrooke,60407,True,True,2025-06-18
3214,1523,3,Billing,Crown Specialty Produce Fo HQ,4072 Mill Lane,Minneapolis,58164,True,True,2023-02-02
3215,1523,3,Production Site,Crown Specialty Produce Fo DC,8867 Harvester Road,Chicago ,82980,False,True,2025-06-29
3216,1523,3,Delivery,crown specialty produce fo plant,9456 Foundry Way,Columbus,77329,False,True,2025-12-11
3217,1524,10,Billing,Trinity Foods Labs HQ,2858 Marlow Parkway,Hamburg,M1 6B,True,True,2023-08-05
3218,1524,10,Cross-Dock,Trinity Foods Labs DC,4982 Mill Lane,Munich,B9 9B,False,True,2023-07-27
3219,1524,10,Returns,Trinity Foods Labs Plant,8668 Ridgeview Road,Cologne,L2 5B,False,True,2025-06-09
3220,1525,5,Billing,Everfield Meal Systems Man HQ,9952 Canal Street,San Diego,32813,True,True,2023-08-06
3221,1525,5,Delivery,Everfield Meal Systems Man DC,2905 Canal Street,Oakland,75571,False,True,2023-09-17
3222,1525,5,Delivery,Everfield Meal Systems Man Plant,2053 Juniper Avenue,Los Angeles,86198,False,True,2025-03-25
3223,1525,5,Cross-Dock,Everfield Meal Systems Man Annex,9270 Ridgeview Road,San Diego,88375,False,False,2024-07-03
3224,1526,9,Billing,Lantern Nutrition Logistic HQ,1105 Juniper Avenue,Leeds,SE3 7C,True,True,2023-04-04
3225,1526,9,Returns,Lantern Nutrition Logistic DC,5500 Juniper Avenue,London,M3 6B,False,False,2024-04-04
3226,1527,11,Billing,Helix Cold Foods Group HQ,2470 Dockside Lane,Amsterdam,SE5 3C,True,True,2025-11-13
3227,1528,5,Billing,Aster Biologics Partners HQ,7004 Marlow Parkway,Los Angeles,17846,True,True,2023-11-28
3228,1528,5,Production Site,Aster Biologics Partners DC,5006 Crescent Drive,OAKLAND,78996,False,True,2023-07-05
3229,1528,5,Production Site,aster biologics partners plant,1132 Crescent Drive,Seattle,64123,False,True,2024-07-04
3230,1528,5,Cross-Dock,Aster Biologics Partners Annex,8750 Harvester Road,Los Angeles,36573,False,True,2023-06-03
3231,1529,3,Billing,Vantage Laboratories Co-op HQ,1675 Station Road,Detroit,89741,True,True,2023-07-19
3232,1529,8,Delivery,Vantage Laboratories Co-op DC,7225 Foundry Way,Quebec City,27264,False,True,2025-07-08
3233,1529,8,Cross-Dock,Vantage Laboratories Co-op Plant,1502 Marlow Parkway,Montreal,71423,False,True,2023-09-10
3234,1530,3,Billing,Crescent Meal Systems Manu HQ,120 Marlow Parkway,Detroit,90104,True,True,2024-03-03
3235,1531,10,Billing,Lakeside Nutrition Group HQ,2415 Harvester Road,Berlin,L8 5B,True,True,2024-06-02
3236,1531,10,Returns,Lakeside Nutrition Group DC,9454 Market Row,Berlin,SE7 7D,False,True,2025-08-02
3237,1532,6,Billing,Oakmont Pharma Partners HQ,2284 Foundry Way,Austin,21496,True,True,2023-03-11
3238,1533,3,Billing,Cobalt Floral Logistics La HQ,4752 Harvester Road,Columbus,30613,True,True,2026-01-30
3239,1534,8,Billing,Meridian Cold Foods Group HQ,211 Dockside Lane,Laval,60871,True,True,2023-01-27
3240,1534,4,Production Site,Meridian Cold Foods Group DC,5181 Marlow Parkway,albuquerque,12207,False,True,2026-02-09
3241,1534,1,Production Site,Meridian Cold Foods Group Plant,6665 Juniper Avenue,Hartford,49324,False,True,2025-09-19
3242,1535,11,Billing,CROWN PET NUTRITION PARTNE HQ,3776 Mill Lane,Rotterdam,B3 7A,True,True,2023-09-18
3243,1535,11,Cross-Dock,CROWN PET NUTRITION PARTNE DC,854 Foundry Way,Utrecht,EH6 9B,False,True,2025-04-01
3244,1535,11,Cross-Dock,CROWN PET NUTRITION PARTNE Plant,339 Mill Lane,Utrecht,L9 4C,False,True,2023-11-18
3245,1536,3,Billing,Brightwell Dairy Partners HQ,8107 Market Row,Chicago,79735,True,True,2025-08-11
3246,1537,1,Billing,Aster Dairy Holdings HQ ,9664 Vine Street,Boston,66218,True,True,
3247,1537,5,Cross-Dock,Aster Dairy Holdings DC,4807 Marlow Parkway,Los Angeles,58219,False,True,2025-01-19
3248,1538,6,Billing,Crescent Nutrition Co-op HQ,1062 Foundry Way,San Antonio,71282,True,True,2025-07-12
3249,1539,9,Billing,CobaltD airy Labs HQ,7835 Station Road,Leeds,B4 4A,True,True,2023-05-23
3250,1540,1,Billing,Pioneer Ingredients Distri HQ,1272 Crescent Drive,Hartford,46161,True,True,2023-10-21
3251,1540,8,Returns,Pioneer Ingredients Distri DC,4917 Harvester Road,Laval,87094,False,True,2023-05-26
3252,1541,2,Billing,Lantern Floral Logistics D HQ,1844 Ridgeview Road,Nashville,52773,True,True,2024-06-03
3253,1541,2,Returns,Lantern Floral Logistics D DC,4061 Vine Street,Nashville,31795,False,True,
3254,1542,10,Billing,Ardent Seafood Logistics HQ,4758 Crescent Drive,Berlin,M1 9B,True,True,2024-12-17
3255,1542,10,Production Site,Ardent Seafood Logistics DC,8206 Harvester Road,Muncih,L7 6D,False,True,2024-10-04
3256,1543,2,Billing,Solace Pet Nutrition Distr HQ,9704 Harvester Road,Atlanta,85378,True,True,2025-08-19
3257,1543,6,Returns,Solace Pet Nutrition Distr DC,8059 Station Road,Austin,74189,False,True,2025-02-26
3258,1543,2,Cross-Dock,Solace Pet Nutrition Distr Plant,7209 Vine Street,Orlando,62842,False,True,2026-03-15
3259,1544,5,Billing,Lantern Beverage Co-op HQ,7381 Canal Street,Oakland,80057,True,True,2023-10-14
3260,1544,5,Production Site,Lantern Beverage Co-op DC,2228 Dockside Lane,Los Angeles,47553,False,True,2025-06-29
3261,1545,11,Billing,Forge Dairy Holdings HQ,6417 Market Row,Eindhoven,L7 1A,True,True,2024-08-02
3262,1545,11,Delivery,Forge Dairy Holdings DC,182 Station Road,Amsterdam ,SE6 4B,False,True,2024-04-04
3263,1546,3,Billing, Lakeside Dairy Co-op HQ,5995 Juniper Avenue,Columbus,84800,True,True,2026-01-06
3264,1547,2,Billing,Briar Nutrition Holdings HQ,6664 Crescent Drive,Nashville,14039,True,True,2024-11-21
3265,1547,2,Delivery,Briar Nutrition Holdings DC,3998 Foundry Way,Nashville,91530,False,True,2023-01-16
3266,1548,7,Billing,Vantage Ingredients Foods HQ,5241 Mill Lane,Ottawa,49115,True,True,2024-03-21
3267,1548,7,Production Site,Vantage Ingredients Foods DC,5959 Market Row,Ottawa,67188,False,True,2023-04-25
3268,1549,2,Billing,Cedar Meal Systems Logisti HQ,1826 Mill Lane,Charlotte,32718,True,True,
3269,1550,11,Billing,Trinity Pet Nutrition Co-o HQ,6234 Ridgeview Road,Rotterdam,L8 1C,True,True,2024-01-04
3270,1550,6,Cross-Dock,Trinity Pet Nutrition Co-o DC,4506 Juniper Avenue,Austin,87936,False,True,2025-01-04
3271,1550,8,Cross-Dock,Trinity Pet Nutrition Co-o Plant,1683 Crescent Drive,Montreal,42761,False,True,2023-06-01
3272,1550,11,Returns,Trinity Pet Nutrition Co-o Annex,1043 Marlow Parkway,Amsterdam,EH5 3A,False,True,2025-12-15
3273,1551,1,Billing,Lantern Specialty Produce  HQ,5010 Canal Street,Portland,27262,True,False,2025-03-27
3274,1552,7,Billing,Riverbend Meal Systems Co- HQ,6374 Dockside Lane,Toronto,11287,True,True,2024-07-22
3275,1553,4,Billing,Northwind Pet Nutrition Su HQ,6128 Juniper Avenue,Phoenix,30584,True,True,2024-06-14
3276,1553,4,Cross-Dock,Northwind Pet Nutrition Su DC,922 Ridgeview Road,Denver,89095,False,True,2024-12-16
3277,1553,4,Returns,Northwind Pet Nutrition Su Plant,1009 Marlow Parkway,Las Vegas,47275,False,True,2024-02-06
3278,1553,4,Returns,Northwind Pet Nutrition Su Annex,7846 Harvester Road,Albuquerque,96186,False,True,2024-01-20
3279,1554,3,Billing,Cobalt Ingredients Co-op HQ,8411 Market Row,Minneaoplis,22959,True,True,2024-02-06
3280,1554,3,Production Site,Cobalt Ingredients Co-op DC,9473 Canal Street,Chicago,53021,False,True,2024-04-09
3281,1554,3,Cross-Dock,Cobalt Ingredients Co-op Plant,4653 Harvester Road,Minneapolis,53066,False,True,
3282,1555,10,Billing,Solace Pet Nutrition Manuf HQ,8574 Foundry Way,Cologne,SE2 9D,True,True,2025-11-25
3283,1556,3,Billing,Cobalt Ingredients Group HQ,387 Harvester Road,Detroit,86039,True,True,2025-07-20
3284,1556,7,Cross-Dock,Cobalt Ingredients Group DC,4987 Foundry Way,Toronto,33924,False,True,2024-09-17
3285,1556,7,Cross-Dock,Cobalt Ingredients Group Plant,8441 Marlow Parkway,Hamilton,17204,False,False,2025-07-06
3286,1557,11,Billing,Ardent Foods Holdings HQ,9800 Marlow Parkway,Amsterdam,M5 7C,True,False,2023-02-13
3287,1558,2,Billing,Keystone Nutrition Co-op HQ,3222 Juniper Avenue,Nashville,28332,True,True,2024-08-10
3288,1558,2,Production Site,Keystone Nutrition Co-op DC,2262 Station Road,Charlotte,95883,False,True,
3289,1558,2,Returns,Keystone Nutrition Co-op Plant,2062 Ridgeview Road,Nashville,83909,False,True,2025-12-31
3290,1559,8,Billing,Meridian Biologics Foods HQ,4586 Crescent Drive,Laval,50214,True,True,2023-04-21
3291,1560,7,Billing,Crescent Specialty Produce HQ,2017 Ridgeview Road,Toronto,28101,True,True,2023-07-03
3292,1561,10,Billing,Everfield Specialty Produc HQ,6191 Canal Street,Cologne,EH3 6D,True,True,2023-09-19
3293,1562,8,Billing,Cardinal Nutrition Foods HQ,8620 Station Road,Sherbrooke,69709,True,True,2024-01-30
3294,1562,8,Returns,Cardinal Nutrition Foods DC,3422 Station Road,Montreal,45204,False,True,2023-09-27
3295,1563,8,Billing,Orchard Dairy Foods HQ,4343 Ridgeview Road,Laval,91501,True,True,2025-05-21
3296,1563,8,Delivery,Orchard Dairy Foods DC,9181 Crescent Drive,Sherbrooke,79626,False,True,2026-03-25
3297,1563,8,Delivery,Orchard Dairy Foods Plant,7604 Harvester Road,Quebec City,78670,False,True,2024-02-21
3298,1564,10,Billing,Crescent Floral Logistics  HQ,8314 Canal Street,Hamburg,EH6 2D,True,True,2025-02-13
3299,1565,4,Billing,Harbor Meal Systems Logist HQ,6186 Marlow Parkway,Albuquerque,73311,True,True,2024-05-12
3300,1566,9,Billing,Okamont Meal Systems Suppl HQ,704 Mill Lane,Manchester,L5 9C,True,True,2023-02-08
3301,1567,9,Billing,Crescent Laboratories Co-o HQ,4036 Canal Street,Bristol,EH8 6A,True,True,2025-05-20
3302,1568,8,Billing,Granite Pharma Group HQ,7288 Mill Lane,Laval,53369,True,True,
3303,1568,8,Delivery,Granite Pharma Group DC,3175 Marlow Parkway,Laval,22747,False,True,2023-01-20
3304,1569,9,Billing,Oakmont Pet Nutrition Hold HQ,8067 Crescent Drive,Leeds,B8 2D,True,True,2023-03-11
3305,1570,8,Billing,Harbor Cold Foods Manufact HQ,8509 Juniper Avenue,Montreal,38681,True,False,2024-01-19
3306,1570,3,Delivery,Harbor Cold Foods Manufact DC,2539 Marlow Parkway,Columbus,43317,False,True,2026-01-14
3307,1570,8,Cross-Dock,Harbor Cold Foods Manufact Plant ,1111 Foundry Way,Laval,53919,False,True,2023-12-14
3308,1570,8,Production Site,Harbor Cold Foods Manufact Annex,3149 Marlow Parkway,Montreal,87356,False,True,2025-01-10
3309,1571,8,Billing,Vantage Foods Co-op HQ,4740 Crescent Drive,Sherbrooke,27046,True,True,2024-12-04
3310,1572,11,Billing,Vantage Seafood Group HQ,7535 Mill Lane,Utrecht,M9 5A,True,True,2023-11-07
3311,1572,11,Returns,Vantage Seafood Group DC,2163 Juniper Avenue,Utrecht,SE8 6B,False,True,2025-03-16
3312,1573,4,Billing,Cedar Pharma Holdings HQ,8429 Canal Street,Albuquerque,65399,True,True,
3313,1573,5,Production Site,Cedar Pharma Holdings DC,6039 Juniper Avenue,Los Angeles,98022,False,True,2024-02-26
3314,1573,5,Production Site,Cedar Pharma Holdings Plant,4307 Juniper Avenue,San Diego,69924,False,True,2024-05-20
3315,1574,9,Billing,Lantern Nutrition Foods HQ,25 Juniper Avenue,Leeds,M6 8A,True,True,2025-05-06
3316,1575,7,Billing,Summit Specialty Produce P HQ,7409 Juniper Avenue,Ottawa,61163,True,True,2025-08-02
3317,1576,11,Billing,Granite Seafood Manufactur HQ,1719 Market Row,Utrecht,M2 7B,True,True,2024-01-30
3318,1576,11,Production Site, Granite Seafood Manufactur DC,7210 Mill Lane,Amsterdam,SE1 6A,False,True,2024-02-21
3319,1577,3,Billing,Granite Pet Nutrition Hold HQ,4336 Canal Street,Chicago,23248,True,True,2025-03-12
3320,1578,4,Billing,Trinity Dairy Group HQ,9053 Dockside Lane,Las Vegas,69009,True,True,2025-03-29
3321,1579,5,Billing,Westline Pet Nutrition Man HQ,1143 Market Row,Seattle,32203,True,True,
3322,1579,9,Delivery,Westline Pet Nutrition Man DC,2668 Market Row,Manchester,L5 5D,False,True,2024-08-18
3323,1579,1,Delivery,Westline Pet Nutrition Man Plant,3012 Harvester Road,Newark,32585,False,True,2023-03-07
3324,1579,1,Delivery,Westline Pet Nutrition Man Annex,1817 Market Row,Portland,14538,False,True,2024-12-13
3325,1580,9,Billing,meridian seafood co-op hq,2479 Market Row,Leeds,SE9 6C,True,True,2026-01-24
3326,1581,5,Billing, Lantern Nutrition Dist. HQ,7384 Foundry Way,Oakland,73138,True,True,2025-03-02
3327,1582,11,Billing,Mosaic Nutrition Partners HQ,7725 Marlow Parkway,Amsterdam,L2 8B,True,True,2024-04-25
3328,1582,11,Delivery,Mosaic Nutrition Partners DC,3504 Vine Street,Eindhoven,M7 9D,False,True,
3329,1582,11,Delivery,Mosaic Nutrition Partners Plant,6832 Marlow Parkway,Eindhoven,SE3 5C,False,True,2023-07-04
3330,1582,11,Production Site,Mosaic Nutrition Partners Annex,409 Harvester Road,Amsterdam,B7 7D,False,True,2025-08-23
3331,1583,9,Billing,Keystone Biologics Foods HQ,9588 Marlow Parkway,Manchester,M5 5D,True,True,
3332,1583,1,Cross-Dock,Keystone Biologics Foods DC,9803 Juniper Avenue,Newark,13689,False,True,2025-03-31
3333,1583,9,Delivery,Keystone Biologics Foods Plant,3593 Station Road,Manchester,SE4 3D,False,True,2023-10-07
3334,1584,3,Billing,Mosaic Biologics Holdings HQ,532 Mill Lane,Detroit,81104,True,True,2023-03-17
3335,1584,9,Production Site,Mosaic Biologics Holdings DC,1773 Crescent Drive,Leeds,L6 3C,False,True,2025-11-22
3336,1585,6,Billing,Meridian Biologics Logisti HQ,2532 Harvester Road,San Antonio,35067,True,True,2025-10-03
3337,1586,2,Billing,Everfield Laboratories Log HQ,5386 Vine Street,Atlanta,38734,True,True,2025-11-16
3338,1586,7,Production Site,Everfield Laboratories Log DC,2021 Ridgeview Road,Toronto,74619,False,False,2024-12-17
3339,1587,9,Billing,Harbor Foods Logistics HQ,4297 Vine Street,Leeds,L4 4A,True,True,2025-05-29
3340,1587,9,Production Site,Harbor Foods Logistics DC,5163 Vine Street,Bristol,SE6 8D,False,True,
3341,1587,9,Returns,Harbor Foods Logistics Plant,61 Station Road,Leeds,L8 4B,False,True,2025-10-23
3342,1588,9,Billing,Bluevale Pharma Mfg HQ,4922 Vine Street,Leeds,B1 6D,True,True,2024-09-02
3343,1589,6,Billing,Briar Floral Logistics Dis HQ,3582 Station Road,Austin,78227,True,False,2024-11-23
3344,1589,6,Cross-Dock,Briar Floral Logistics Dis DC,2109 Vine Street,San Antonio,35687,False,True,2025-07-09
3345,1589,6,Delivery,Briar Floral Logistics Dis Plant,3730 Vine Street,Dallas,73072,False,True,2024-12-12
3346,1589,6,Cross-Dock,Briar Floral Logistics Dis Annex,8012 Juniper Avenue,Houston,16189,False,True,2024-02-28
3347,1590,1,Billing,Helix Biologics Logistics HQ,8987 Harvester Road,Boston,58105,True,True,
3348,1590,1,Delivery,Helix Biologics Logistics DC,1588 Ridgeview Road,Hartford,54592,False,True,2023-11-20
3349,1590,4,Production Site,Helix Biologics Logistics Plant,4645 Harvester Road,Denver,29158,False,True,2024-03-05
3350,1591,8,Billing,Riverbend Floral Logistics HQ,6013 Vine Street,Sherbrooke,62391,True,True,2024-05-02
3351,1591,8,Returns,Riverbend Floral Logistics DC,5576 Marlow Parkway,Sherbrooke,35672,False,True,2024-09-09
3352,1591,5,Delivery,Riverbend Floral Logistics Plant,6526 Canal Street,Los Angeles,25876,False,True,2026-01-04
3353,1592,6,Billing,Meridian Specialty Produce HQ,5510 Harvester Road,Dallas,12716,True,True,2024-12-29
3354,1592,10,Cross-Dock,Meridian Specialty Produce DC,4606 Marlow Parkway,Cologne,B7 7C,False,True,2024-01-14
3355,1592,10,Cross-Dock,Meridian Specialty Produce Plant,1450 Market Row,Cologne,M7 4B,False,True,2024-03-09
3356,1592,10,Delivery,Meridian Specialty Produce Annex,4895 Mill Lane, Berlin,M3 3A,False,True,2025-05-28
3357,1593,4,Billing,Everfield Floral Logistics HQ,3552 Canal Street,Denver,39251,True,True,2023-01-25
3358,1594,4,Billing, Cedar Beverage Manufactur HQ,6811 Mill Lane,Denver,87245,True,True,2024-04-16
3359,1595,6,Billing,meridian nutrition holding HQ,936 Juniper Avenue,San Antonio,87113,True,True,2025-04-27
3360,1595,6,Cross-Dock,meridian nutrition holding DC,8481 Marlow Parkway,houston,56539,False,True,2025-08-27
3361,1596,6,Billing,Riverbend Specialty Produc HQ,427 Juniper Avenue,Dallas,11618,True,True,2025-02-20
3362,1596,6,Returns,Riverbend Specialty Produc DC,2228 Market Row,Austin,58522,False,True,2023-07-14
3363,1597,5,Billing,Trinity Ingredients Foods HQ,7185 Crescent Drive,Seattle,88284,True,True,2024-03-27
3364,1597,6,Returns,Trinity Ingredients Foods DC,1994 Crescent Drive,Houston,17825,False,True,2023-06-13
3365,1597,5,Production Site,Trinity Ingredients Foods Plant,3299 Dockside Lane,Los Angeles,12220,False,True,
3366,1598,1,Billing,Lantern Foods Co-op HQ,5959 Market Row,Hartford,89307,True,True,2026-03-08
3367,1599,3,Billing,Riverbend Biologics Group HQ,7886 Canal Street,Chicago,36501,True,True,2026-03-19
3368,1599,3,Production Site,Riverbend Biologics Group DC,3733 Canal Street,Detroit,29164,False,True,2025-06-06
3369,1599,3,Production Site,Riverbend Biologics Group Plant,3423 Harvester Road,Minneapolis,23862,False,True,2023-08-07
3370,1600,6,Billing,Meridian Floral Logistics  HQ,2028 Crescent Drive,Austin,80651,True,True,
3371,1601,7,Billing,Helix Ingredients Co-op HQ,1070 Dockside Lane,Ottawa,76250,True,True,2026-02-08
3372,1601,3,Cross-Dock,Helix Ingredients Co-op DC,6741 Ridgeview Road, Chicago,13518,False,True,2023-12-10
3373,1601,8,Returns,Helix Ingredients Co-op Plant,1091 Foundry Way,Montreal,71389,False,True,2023-10-05
3374,1602,1,Billing,Pioneer Floral Logistics D HQ,8787 Ridgeview Road,Portland,42689,True,True,2025-10-24
3375,1602,4,Returns,Pioneer Floral Logistics D DC,3311 Ridgeview Road,Denver,79270,False,True,2024-04-10
3376,1603,9,Billing,Forge Pharma Group HQ,486 Ridgeview Road,Manchester,EH5 6D,True,False,2025-03-04
3377,1604,8,Billing,Harbor Cold Foods Supply HQ,5440 Canal Street,Laval,43021,True,True,2023-03-22
3378,1604,6,Cross-Dock,Harbor Cold Foods Supply DC,5409 Marlow Parkway,Houston,81353,False,True,
3379,1605,7,Billing,Aster Cold Foods Distribut HQ,113 Market Row,London,90190,True,True,2025-04-08
3380,1606,9,Billing,Brightwell Foods Holdings HQ,5315 Mill Lane,Leeds,SE8 8B,True,True,2025-08-28
3381,1606,3,Delivery,Brightwell Foods Holdings DC,2729 Vine Street,Chicago,87555,False,True,2025-10-30
3382,1606,9,Production Site,Brightwell Foods Holdings Plant,7356 Marlow Parkway,Manchester,EH8 7A,False,True,
3383,1606,9,Production Site,Brightwell Foods Holdings Annex,9839 Marlow Parkway,London,M6 2A,False,True,2024-06-12
3384,1607,2,Billing,Pioneer Seafood Supply HQ,5304 Dockside Lane,Atlanta,90431,True,True,2025-06-24
3385,1608,7,Billing,Crown Biologics Distributi HQ,7730 Dockside Lane,Toronto,62331,True,True,2024-02-06
3386,1609,6,Billing,Brightwell Ingredients Co- HQ,8846 Juniper Avenue,San Antonio,52356,True,True,
3387,1609,6,Delivery,Brightwell Ingredients Co- DC,1256 Ridgeview Road,Dallas,90412,False,True,2023-07-12
3388,1610,10,Billing,Pioneer Foods Logistics HQ,2697 Vine Street,Muncih,B4 3B,True,True,2025-07-09
3389,1610,10,Cross-Dock,Pioneer Foods Logistics DC,4207 Station Road,Hamburg,SE6 6B,False,True,2025-07-18
3390,1611,4,Billing,cardinal seafood foods HQ,9203 Juniper Avenue,Las Vegas,55916,True,True,2025-06-16
3391,1611,4,Cross-Dock,cardinal seafood foods DC,4343 Ridgeview Road,Albuquerque,86176,False,True,2023-07-20
3392,1611,4,Delivery,cardinal seafood foods Plant,812 Station Road,DENVER,85715,False,False,2023-05-05
