order_id,order_number,customer_id,contract_id,delivery_address_id,fulfillment_region_id,created_by_employee_id,order_date,requested_delivery_date_raw,order_status,priority_level,customer_po_number,cancellation_reason,order_channel
15143,ORD-2025-015143,507,135,1069,8,18,2025-04-21,2025-05-03,Delivered,Expedite,PO-386795,,Manual Upload
15144,ORD-2023-015144,2499,1549,5307,10,283,2023-05-07,2023-05-09,Delivered,Expedite,PO-719192,,Manual Upload
15145,ORD-2025-015145,821,368,1711,5,53,2025-10-28,2025-11-10,In Transit,Standard,PO-933835,,EDI
15146,ORD-2023-015146,1755,860,3713,5,286,2023-07-08,2023-07-14,Open,Critical,PO-885009,,Portal
15147,ORD-2023-015147,992,2530,2095,8,150,2023-12-27,10/01/2024,In Transit,Standard,PO-495531,,Manual Upload
15148,ORD-2025-015148,1924,3441,4052,8,73,2025-11-08,2025-11-20,Delivered,Standard,PO-692154,,Account Team
15149,ORD-2023-015149,1851,975,3911,9,284,2023-08-30,2023-09-07,Cancelled,Standard,PO-757832,Credit hold,EDI
15150,ORD-2025-015150,1399,2184,2950,6,66,2025-07-23,2025-07-31,Open,Expedite,,,Manual Upload
15151,ORD-2023-015151,851,3353,1776,3,264,2023-09-30,2023-10-12,Delivered,Standard,pending,,EDI
15152,ORD-2024-015152,639,2099,1350,6,283,2024-03-08,19/03/2024,Delivered,Standard,,,EDI
15153,ORD-2023-015153,2066,1996,4348,11,288,2023-06-07,2023-06-21,Delivered,Standard,pending,,EDI
15154,ORD-2025-015154,273,1164,594,11,100,2025-05-08,2025-05-14,Open,Standard,PO-829936,,EDI
15155,ORD-2024-015155,1750,1394,3703,3,157,2024-05-13,2024-05-17,Open,Standard,,,Manual Upload
15156,ORD-2025-015156,192,2745,411,7,18,2025-02-16,2/23/2025,In Transit,Standard,PO-194350,,Manual Upload
15157,ORD-2024-015157,2099,1895,4417,5,170,2024-04-17,25/04/2024,Open,Standard,PO-814822,,Manual Upload
15158,ORD-2025-015158,6,2872,17,2,17,2025-12-04,2025-12-20,Open,Standard,PO-643255,,EDI
15159,ORD-2023-015159,187,1658,401,10,227,2023-03-31,2023-04-13,Open,Expedite,PO-283549,,Portal
15160,ORD-2024-015160,1487,1082,3139,10,235,2024-04-16,2024-04-29,Delivered,Standard,pending,,Manual Upload
15161,ORD-2024-015161,1193,1925,2501,6,264,2024-06-06,2024/06/21,In Transit,Standard,PO-971987,,EDI
15162,ORD-2023-015162,210,1044,452,3,300,2023-07-27,29/07/2023,Open,Standard,PO-548934,,Account Team
15163,ORD-2026-015163,360,1676,778,1,59,2026-04-29,2026-05-02,In Transit,Standard,PO-368808,,Account Team
15164,ORD-2024-015164,889,739,1869,5,59,2024-03-27,2024-03-31,delivered ,Standard,,,Portal
15165,ORD-2025-015165,1009,1978,2131,2,21,2025-10-09,2025-10-13,Delivered,Standard,PO-491316,,Manual Upload
15166,ORD-2024-015166,2375,616,5025,4,207,2024-09-11,2024-09-25,Delivered,Standard,PO-364761,,EDI
15167,ORD-2025-015167,1947,2870,4101,9,305,2025-08-27,07/09/2025,Delivered,Standard,PO-219458,,EDI
15168,ORD-2023-015168,2387,998,5054,2,212,2023-02-05,2023-02-12,Cancelled,Standard,PO-397199,Duplicate order,EDI
15169,ORD-2025-015169,1413,301,2983,10,27,2025-12-21,2026-01-03,Delivered,Critical,PO-395640,,Account Team
15170,ORD-2024-015170,1768,3085,3738,10,124,2024-06-21,2024-06-26,Delivered,Expedite,,,Portal
15171,ORD-2025-015171,1235,1170,2606,3,207,2025-11-25,2025-12-09,Cancelled,Standard,PO-373180,Customer request,EDI
15172,ORD-2024-015172,1821,856,3843,1,66,2024-03-27,2024-03-29,Delivered,Expedite,PO-808700,,Portal
15173,ORD-2024-015173,1318,2613,2774,8,59,2024-08-21,2024-09-06,Open,Standard,PO-138416,,Account Team
15174,ORD-2025-015174,1534,653,3239,8,279,2025-10-26,2025-11-08,Delivered,Expedite,PO-299761,,Manual Upload
15175,ORD-2024-015175,2133,2672,4482,1,65,2024-07-20,2024-08-02,Cancelled,Standard,PO-760839,Customer request,EDI
15176,ORD-2024-015176,1433,2448,3021,4,304,2024-02-15,2024-02-27,Delivered,Standard,pending,,Manual Upload
15177,ORD-2024-015177,1241,3596,2618,5,9,2024-02-21,2024-02-23,Delivered,Standard,PO-492740,,EDI
15178,ORD-2025-015178,1283,1444,2707,4,95,2025-02-26,2025-03-02,Open,Standard,PO-885140,,EDI
15179,ORD-2025-015179,1147,3049,2420,8,66,2025-05-02,2025-05-05,Delivered,Standard,PO-636666,,Manual Upload
15180,ORD-2025-015180,415,2796,890,10,284,2025-05-01,2025-05-10,In Transit,standard ,PO-882981,,Manual Upload
15181,ORD-2024-015181,1170,3451,2464,10,9,2024-03-12,2024-03-24,Open,Standard,PO-216848,,Account Team
15182,ORD-2025-015182,1340,1963,2822,7,275,2025-07-21,2025-07-29,Delivered,Standard,PO-390300,,Account Team
15183,ORD-2023-015183,1919,2165,4040,5,275,2023-03-20,2023-03-23,Delivered,Standard,PO-874441,,Portal
15184,ORD-2026-015184,1280,3170,2699,9,49,2026-03-28,2026-04-01,Open,Standard,pending,,Manual Upload
15185,ORD-2026-015185,839,3204,1752,5,2,2026-02-20,3/8/2026,Delivered,Standard,PO-560257,,EDI
15186,ORD-2023-015186,1778,318,3758,5,221,2023-11-25,12/11/2023,Cancelled,Standard,PO-491329,,Manual Upload
15187,ORD-2023-015187,1088,3513,2283,7,77,2023-03-31,2023-04-10,Delivered,Standard,PO-237575,,Manual Upload
15188,ORD-2024-015188,1273,3158,2680,2,279,2024-08-10,2024-08-21,Open,Standard,PO-276697,,Portal
15189,ORD-2025-015189,1914,803,4030,6,232,2025-08-02,2025-08-17,Returned,Critical,PO-719067,,Account Team
15190,ORD-2023-015190,710,389,1487,2,73,2023-06-26,2023-07-02,Open,Standard,PO-826589,,Portal
15191,ORD-2023-015191,1445,1855,3046,7,302,2023-10-26,2023-10-29,Delivered,Standard,PO-956766,,EDI
15192,ORD-2024-015192,1095,3120,2299,5,194,2024-11-28, 2024-12-07 ,Delivered,Expedite,PO-363362,,Manual Upload
15193,ORD-2026-015193,1427,2740,3009,8,207,2026-03-24,03/04/2026,Delivered,Standard,PO-908260,,Manual Upload
15194,ORD-2023-015194,2469,1867,5244,8,59,2023-02-05,2023-02-11,Delivered,Standard,PO-929053,,Portal
15195,ORD-2025-015195,548,2595,1161,8,298,2025-09-08,2025-09-18,Open,standard ,PO-697599,,Manual Upload
15196,ORD-2024-015196,486,900,1028,2,167,2024-07-24,2024-07-29,Cancelled,Standard,PO-403454,Inventory unavailable,Manual Upload
15197,ORD-2024-015197,2324,1312,4917,10,172,2024-05-19,2024-05-22,Delivered,Standard,PO-470212,,EDI
15198,ORD-2025-015198,755,2168,1576,1,171,2025-01-30,2025-02-14,Open,Standard,PO-437671,,Account Team
15199,ORD-2023-015199,1673,293,3526,10,177,2023-02-24,2023-03-03,Delivered,Standard,,,Portal
15200,ORD-2023-015200,1636,391,3442,1,283,2023-06-02,2023-06-14,Delivered,Standard,pending,,EDI
15201,ORD-2023-015201,1081,1682,2267,7,70,2023-12-21,2023-12-27,Delivered,Expedite,PO-246135,,Portal
15202,ORD-2024-015202,1451,2682,3061,4,21,2024-11-13,2024-11-17,In Transit,Standard,PO-204669,,Manual Upload
15203,ORD-2026-015203,1556,1993,3284,7,23,2026-05-31,2026-06-10,Open,Critical,PO-203246,,Account Team
15204,ORD-2026-015204,645,312,1366,5,95,2026-01-03,2026-01-06,Delivered,Standard,PO-526511,,EDI
15205,ORD-2023-015205,2373,771,5020,6,279,2023-07-14,2023-07-25,Delivered,Standard,PO-100039,,Manual Upload
15206,ORD-2026-015206,2246,2000,4743,9,132,2026-03-21,2026-04-05,Delivered,Standard,PO-459942,,Manual Upload
15207,ORD-2024-015207,376,2068,809,9,85,2024-05-28,2024-05-30,Open,Standard,PO-970689,,Portal
15208,ORD-2023-015208,378,3361,814,9,194,2023-12-12,2023-12-26,Open,Standard,PO-521465,,EDI
15209,ORD-2025-015209,1262,2166,2657,10,297,2025-08-25,2025-08-29,delivered ,Critical,PO-883389,,Portal
15210,ORD-2025-015210,2225,3200,4695,6,21,2025-10-12,2025-10-24,Delivered,Standard,PO-656121,,Manual Upload
15211,ORD-2026-015211,1984,1716,4170,5,88,2026-01-24,31/01/2026,Delivered,Standard,PO-513570,,EDI
15212,ORD-2025-015212,1273,3158,2680,2,275,2025-05-25,2025-06-08,Delivered,Standard,PO-742327,,Portal
15213,ORD-2024-015213,802,2806,1670,3,304,2024-01-07,2024-01-13,Delivered,Standard,PO-147019,,Portal
15214,ORD-2025-015214,2437,2538,5167,10,264,2025-09-26,10/4/2025,Open,Standard,PO-393322,,EDI
15215,ORD-2023-015215,1240,2156,2615,2,264,2023-03-26,2023-04-01,Open,Standard,PO-690819,,Portal
15216,ORD-2023-015216,2340,230,4949,3,172,2023-09-01,2023-09-10,In Transit,Standard,pending,,Portal
15217,ORD-2025-015217,856,2935,1785,2,232,2025-09-12,2025-09-20,Delivered,Standard,PO-548570,,Portal
15218,ORD-2023-015218,1731,2390,3653,4,274,2023-06-11,2023-06-22,Open,Standard,PO-536331,,Account Team
15219,ORD-2025-015219,11,754,24,1,85,2025-07-25,2025-07-27,Open,Standard,,,Portal
15220,ORD-2026-015220,52,1535,116,8,271,2026-04-22,2026-04-26,Open,Expedite,PO-408298,,Manual Upload
15221,ORD-2026-015221,378,3361,813,4,237,2026-02-21,2/27/2026,Open,Expedite,PO-724655,,Account Team
15222,ORD-2025-015222,1318,2804,2774,8,170,2025-01-13,2025-01-16,Delivered,Standard,PO-610115,,Portal
15223,ORD-2025-015223,1335,1619,2811,5,73,2025-02-25,2025-03-10,Delivered,Standard,PO-826741,,Portal
15224,ORD-2025-015224,2040,793,4298,2,286,2025-01-24,2025-02-04,Cancelled,Standard,PO-463455,,EDI
15225,ORD-2023-015225,133,3563,278,1,166,2023-10-22,2023-10-24,Delivered,Standard,PO-693579,,Portal
15226,ORD-2025-015226,1886,2797,3978,11,87,2025-11-20,2025-12-03,Open,Standard,PO-225093,,EDI
15227,ORD-2025-015227,1111,599,2340,4,186,2025-08-01,2025-08-06,Delivered,Expedite,PO-727234,,Account Team
15228,ORD-2025-015228,2175,2733,4585,7,9,2025-08-27,2025-09-12,Delivered,Critical,,,EDI
15229,ORD-2023-015229,439,3130,933,3,65,2023-12-17,12/30/2023,Delivered,Standard,PO-310315,,Account Team
15230,ORD-2025-015230,49,102,109,6,186,2025-04-27,2025-04-30,Open,Standard,PO-151739,,Portal
15231,ORD-2024-015231,2197,21,4630,4,141,2024-08-23,2024-09-05,Delivered,Critical,PO-698404,,Account Team
15232,ORD-2023-015232,2436,256,5166,6,274,2023-08-05,2023-08-17,Delivered,Standard,PO-546875,,Portal
15233,ORD-2023-015233,904,2622,1901,1,305,2023-02-14,2023-02-18,Open,Expedite,PO-901613,,Account Team
15234,ORD-2023-015234,197,1816,418,8,170,2023-08-26,2023-09-07,Delivered,Critical,pending,,Portal
15235,ORD-2026-015235,1668,3166,3513,8,70,2026-03-17,2026-03-26,Delivered,Standard,PO-452280,,Portal
15236,ORD-2026-015236,2007,2759,4221,11,59,2026-04-27,2026/05/10,Returned,Standard,PO-868610,,EDI
15237,ORD-2024-015237,639,2387,1352,6,302,2024-03-12,3/20/2024,Delivered,Standard,PO-692398,,EDI
15238,ORD-2024-015238,603,2540,1280,5,9,2024-01-10,2024-01-26,In Transit,Standard,PO-705172,,EDI
15239,ORD-2025-015239,1904,1467,4014,6,166,2025-06-15,2025-06-26,Open,Standard,PO-112001,,Portal
15240,ORD-2024-015240,260,2541,569,11,98,2024-10-27,05/11/2024,Returned,Standard,PO-606265,,Account Team
15241,ORD-2023-015241,1395,3531,2945,7,18,2023-01-15,2023-01-30,Delivered,standard ,PO-452588,,Account Team
15242,ORD-2026-015242,1270,1868,2675,7,53,2026-02-04,2026-02-20,Delivered,Standard,PO-297820,,EDI
15243,ORD-2026-015243,518,3268,1092,2,66,2026-02-07,2026-02-23,Delivered,Expedite,PO-975152,,EDI
15244,ORD-2024-015244,44,637,98,8,66,2024-01-23,2024-01-25,Open,Standard,PO-401020,,Account Team
15245,ORD-2024-015245,1518,183,3204,6,194,2024-06-12,2024-06-28,Delivered,Standard,PO-335877,,EDI
15246,ORD-2026-015246,1563,3185,3297,8,124,2026-06-18,2026-06-27,In Transit,Standard,PO-268969,,Portal
15247,ORD-2023-015247,185,291,394,10,70,2023-02-05,2023-02-21,Delivered,Expedite,PO-128533,,Manual Upload
15248,ORD-2025-015248,789,2604,1641,6,305,2025-09-23,2025-10-02,Open,Standard,PO-353814,,Manual Upload
15249,ORD-2024-015249,956,2986,2013,10,66,2024-01-31,2024-02-13,Delivered,Standard,,,Portal
15250,ORD-2024-015250,2394,655,5076,9,298,2024-08-17,2024-08-28,delivered ,Standard,PO-512874,,EDI
15251,ORD-2023-015251,1139,177,2407,3,17,2023-05-23,2023-06-03,Open,Expedite,PO-684710,,EDI
15252,ORD-2025-015252,344,2041,743,11,288,2025-03-24,2025-03-29,Delivered,Standard,PO-182495,,Portal
15253,ORD-2025-015253,1435,994,3023,6,186,2025-03-11,23/03/2025,Delivered,Standard,PO-686668,,Manual Upload
15254,ORD-2023-015254,775,2094,1614,1,54,2023-05-05,2023-05-14,Delivered,Standard,PO-525414,,Manual Upload
15255,ORD-2025-015255,1688,2156,3559,6,170,2025-12-01,12/15/2025,Delivered,Expedite,PO-219358,,Manual Upload
15256,ORD-2025-015256,664,1408,1400,5,87,2025-05-16,2025/05/25,Delivered,standard ,PO-273089,,EDI
15257,ORD-2024-015257,140,877,295,4,298,2024-02-22,2024-03-04,Delivered,Standard,PO-418510,,Account Team
15258,ORD-2025-015258,728,1727,1528,1,167,2025-02-07,2025-02-10,Delivered,Expedite,PO-729473,,Portal
15259,ORD-2023-015259,1610,2933,3389,10,141,2023-06-10,2023-06-14,Cancelled,Expedite,PO-808050,Duplicate order,Manual Upload
15260,ORD-2023-015260,510,3252,1074,1,150,2023-06-14,2023-06-24,Delivered,Expedite,PO-364919,,Portal
15261,ORD-2023-015261,654,3590,1384,5,100,2023-10-30,2023-11-01,Open,Standard,PO-480232,,Manual Upload
15262,ORD-2025-015262,1063,730,2232,7,18,2025-07-22,2025-07-31,Delivered,Standard,PO-887799,,Manual Upload
15263,ORD-2025-015263,927,1368,1953,3,95,2025-10-23,28/10/2025,delivered ,Expedite,PO-838364,,Portal
15264,ORD-2023-015264,1098,3537,2307,3,200,2023-07-06,2023-07-21,Delivered,Standard,PO-579087,,EDI
15265,ORD-2025-015265,1113,587,2342,10,217,2025-02-19,2025-03-04,Cancelled,Critical,PO-573499,,Portal
15266,ORD-2023-015266,1048,3246,2204,1,111,2023-03-11,2023-03-14,Delivered,Standard,pending,,Manual Upload
15267,ORD-2024-015267,2384,1270,5048,2,302,2024-02-01,2/14/2024,Delivered,Standard,PO-263269,,Portal
15268,ORD-2023-015268,1730,2729,3651,1,166,2023-07-29,2023-08-08,Open,Standard,,,Portal
15269,ORD-2026-015269,1304,1992,2749,11,286,2026-05-27,2026-06-02,Delivered,Standard,,,EDI
15270,ORD-2024-015270,145,372,308,4,300,2024-03-25,2024-03-31,Delivered,Standard,PO-165207,,EDI
15271,ORD-2025-015271,512,943,1077,11,54,2025-04-20,2025-05-01,Delivered,Critical,PO-889043,,Portal
15272,ORD-2024-015272,1737,538,3669,11,232,2024-10-28,2024-11-04,In Transit,Standard,PO-949705,,Account Team
15273,ORD-2025-015273,147,1204,315,3,43,2025-10-15,2025-10-26,Delivered,Standard,PO-424055,,Manual Upload
15274,ORD-2025-015274,218,1267,470,4,288,2025-07-21,2025-07-26,Delivered,Standard,PO-780088,,Manual Upload
15275,ORD-2026-015275,1170,3451,2464,10,158,2026-03-21,2026-04-06,delivered ,Standard,PO-300657,,EDI
15276,ORD-2025-015276,1999,630,4203,10,77,2025-04-04,2025-04-10,Open,standard ,PO-498337,,Account Team
15277,ORD-2024-015277,248,687,548,10,166,2024-07-07,14/07/2024,Cancelled,Standard,PO-855571,,EDI
15278,ORD-2025-015278,1202,1764,2521,2,277,2025-04-03,2025-04-12,Returned,Standard,,,Account Team
15279,ORD-2023-015279,1328,1310,2795,9,277,2023-03-30,2023-04-12,In Transit,Standard,PO-412045,,EDI
15280,ORD-2024-015280,2043,1213,4305,7,38,2024-06-03,2024-06-15,Open,Standard,,,Manual Upload
15281,ORD-2023-015281,2073,220,4362,1,194,2023-05-26,2023-06-06,Delivered,Expedite,,,Account Team
15282,ORD-2023-015282,501,3233,1059,6,38,2023-11-28,2023-12-12,Returned,Standard,PO-315822,,Account Team
15283,ORD-2023-015283,785,22,1634,11,98,2023-12-18,2023-12-28,Delivered,Standard,PO-715911,,Account Team
15284,ORD-2023-015284,1626,1517,3422,9,305,2023-11-16,2023-11-30,Returned,Standard,,,Account Team
15285,ORD-2024-015285,2383,2163,5044,5,275,2024-01-24,2024-02-05,Delivered,Standard,PO-502921,,Account Team
15286,ORD-2024-015286,2348,2619,4965,6,21,2024-07-25,8/1/2024,Open,Standard,PO-656189,,Manual Upload
15287,ORD-2023-015287,470,983,999,2,87,2023-03-01,2023-03-16,Returned,Expedite,PO-286391,,EDI
15288,ORD-2023-015288,2364,1697,4996,5,170,2023-04-23,2023-05-08,Delivered,Standard,PO-174224,,Portal
15289,ORD-2023-015289,382,2238,821,2,177,2023-10-21,2023-11-06,Returned,Standard,,,EDI
15290,ORD-2026-015290,2159,395,4541,3,166,2026-05-02,2026-05-07,Delivered,Critical,PO-963776,,EDI
15291,ORD-2024-015291,251,182,552,7,166,2024-06-26,2024-06-28,delivered ,Standard,pending,,Manual Upload
15292,ORD-2024-015292,98,3067,209,9,70,2024-02-26,2024-03-02,Delivered,Standard,PO-114132,,Manual Upload
15293,ORD-2025-015293,1907,1997,4020,2,88,2025-12-22,2026-01-02,In Transit,Expedite,,,Portal
15294,ORD-2024-015294,582,2962,1240,7,298,2024-12-19,12/26/2024,Cancelled,Standard,PO-351061,,Portal
15295,ORD-2025-015295,815,3027,1696,7,111,2025-11-19,2025-11-21,Open,Standard,PO-950817,,Portal
15296,ORD-2023-015296,1462,2989,3084,10,304,2023-02-21,2023-02-28,Delivered,Standard,PO-225840,,Account Team
15297,ORD-2024-015297,494,1429,1043,4,200,2024-12-19,2024-12-27,Open,Standard,PO-610744,,Manual Upload
15298,ORD-2024-015298,1259,1170,2651,5,116,2024-07-24,2024-08-06,Delivered,Standard,PO-258650,,EDI
15299,ORD-2023-015299,1031,851,2172,6,212,2023-01-12,2023-01-16,Cancelled,Standard,PO-115605,Customer request,Portal
15300,ORD-2023-015300,1155,2363,2435,1,288,2023-12-04,17/12/2023,Delivered,Expedite,PO-515197,,Account Team
15301,ORD-2025-015301,2484,1810,5278,8,216,2025-08-10,2025-08-16,Returned,Standard,PO-897810,,Manual Upload
15302,ORD-2025-015302,1049,2571,2205,9,80,2025-02-18,05/03/2025,Returned,Critical,PO-846169,,EDI
15303,ORD-2025-015303,919,2024,1935,2,177,2025-08-06,2025-08-16,Cancelled,Standard,PO-632588,,EDI
15304,ORD-2026-015304,436,2520,930,3,297,2026-02-09,2026-02-23,Delivered,Critical,PO-131194,,EDI
15305,ORD-2023-015305,1347,263,2836,5,95,2023-03-22,2023-03-30,Delivered,Expedite,PO-711844,,Manual Upload
15306,ORD-2024-015306,2113,2629,4442,10,167,2024-09-02,2024/09/11,Delivered,Standard,PO-820274,,Portal
15307,ORD-2023-015307,516,822,1087,7,17,2023-02-15,2023-02-27,Returned,Standard,PO-494467,,Portal
15308,ORD-2025-015308,1525,52,3221,5,283,2025-04-17,2025-04-21,Delivered,Critical,PO-180647,,EDI
15309,ORD-2023-015309,1718,1726,3626,2,298,2023-05-13,2023-05-23,Delivered,Standard,,,EDI
15310,ORD-2025-015310,642,1235,1357,7,194,2025-03-30,2025-04-02,In Transit,Expedite,PO-206817,,Manual Upload
15311,ORD-2024-015311,1673,293,3524,10,101,2024-11-29,2024/12/15,Returned,Standard,PO-278976,,EDI
15312,ORD-2025-015312,2192,640,4619,8,70,2025-07-15,2025-07-20,In Transit,Standard,PO-764082,,Manual Upload
15313,ORD-2023-015313,289,3506,626,11,194,2023-02-20,2023-03-05,Delivered,Expedite,PO-755290,,EDI
15314,ORD-2023-015314,249,3531,549,4,92,2023-02-03,2023/02/09,Cancelled,Expedite,PO-564223,Inventory unavailable,Manual Upload
15315,ORD-2025-015315,1228,2032,2583,9,305,2025-02-17,2025-03-01,In Transit,standard ,PO-419207,,Manual Upload
15316,ORD-2024-015316,2166,2819,4565,5,305,2024-09-12,2024-09-19,Returned,Expedite,,,Account Team
15317,ORD-2026-015317,754,1616,1575,8,18,2026-05-24,2026-06-04,In Transit,standard ,PO-886571,,Account Team
15318,ORD-2024-015318,2248,2767,4750,2,166,2024-11-26,2024-12-02,Delivered,Standard,PO-213208,,EDI
15319,ORD-2023-015319,419,1481,898,4,23,2023-01-30,2023-02-07,Delivered,Standard,PO-689095,,EDI
15320,ORD-2024-015320,414,641,888,2,73,2024-01-31,2024-02-07,Delivered,Standard,PO-473195,,Portal
15321,ORD-2023-015321,2030,1667,4277,3,77,2023-01-19,2023-01-30,Delivered,Standard,pending,,Manual Upload
15322,ORD-2025-015322,391,3247,842,7,235,2025-08-20,2025-09-02,Open,Critical,PO-925872,,EDI
15323,ORD-2023-015323,940,184,1973,2,17,2023-01-15,2023-01-30,Delivered,Standard,PO-636264,,EDI
15324,ORD-2023-015324,1077,2093,2263,9,298,2023-01-01,1/7/2023,Delivered,Standard,PO-389259,,Account Team
15325,ORD-2023-015325,889,942,1869,5,53,2023-03-02,2023-03-18,Open,Standard,PO-714213,,Account Team
15326,ORD-2024-015326,1068,1698,2241,10,47,2024-01-10,2024-01-22,Delivered,Standard,PO-903543,,Account Team
15327,ORD-2023-015327,1827,3339,3860,11,235,2023-03-01,2023-03-14,Delivered,Standard,PO-595281,,EDI
15328,ORD-2025-015328,973,934,2051,6,143,2025-11-18,2025-11-20,Delivered,Expedite,PO-885305,,EDI
15329,ORD-2025-015329,2080,2868,4379,1,275,2025-11-11,2025-11-21,Delivered,Standard,PO-540315,,EDI
15330,ORD-2025-015330,1725,48,3642,1,43,2025-04-01,2025-04-09,Delivered,Standard,PO-455327,,Account Team
15331,ORD-2025-015331,2411,2042,5107,8,276,2025-10-20,2025/11/03,Delivered,Critical,PO-201045,,Manual Upload
15332,ORD-2024-015332,1278,1240,2694,1,283,2024-06-03,2024-06-07,Delivered,Standard,PO-940772,,Portal
15333,ORD-2023-015333,667,286,1403,5,111,2023-07-08,2023-07-21,Delivered,Standard,PO-877274,,Portal
15334,ORD-2026-015334,57,3293,124,10,47,2026-06-10,2026-06-13,Delivered,Standard,PO-988324,,Portal
15335,ORD-2026-015335,2430,3581,5153,4,141,2026-06-05,2026-06-21,Cancelled,Expedite,PO-952269,Inventory unavailable,Account Team
15336,ORD-2023-015336,1418,2958,2992,11,277,2023-12-21,2024-01-01,Delivered,Expedite,PO-518788,,EDI
15337,ORD-2024-015337,1827,3339,3859,11,297,2024-03-18,20/03/2024,Cancelled,Standard,PO-237919,Credit hold,Manual Upload
15338,ORD-2023-015338,1930,2690,4066,5,150,2023-04-01,2023-04-15,Delivered,Expedite,PO-249382,,EDI
15339,ORD-2026-015339,1513,1064,3188,2,271,2026-02-21,2026-03-04,Cancelled,Standard,PO-685161,Inventory unavailable,Account Team
15340,ORD-2024-015340,2436,3658,5164,6,186,2024-04-22,2024-05-05,delivered ,Standard,PO-908527,,Manual Upload
15341,ORD-2024-015341,1526,1662,3225,9,70,2024-03-06,2024-03-17,Open,Standard,PO-972210,,Portal
15342,ORD-2026-015342,2024,1206,4265,5,167,2026-02-18,2026-03-05,Cancelled,Standard,PO-170145,Duplicate order,Manual Upload
15343,ORD-2023-015343,2183,1330,4600,11,87,2023-02-13,2023-02-21,Delivered,Critical,PO-851804,,Account Team
15344,ORD-2023-015344,281,3046,613,4,221,2023-06-13,2023-06-20,Returned,Standard,PO-943368,,Account Team
15345,ORD-2023-015345,1304,1992,2747,11,49,2023-04-10,2023-04-23,Delivered,Standard,PO-830467,,Portal
15346,ORD-2023-015346,283,1742,617,3,86,2023-03-14,2023-03-28,Delivered,Standard,PO-455652,,Portal
15347,ORD-2025-015347,2253,3472,4766,6,283,2025-03-18,2025-03-31,Cancelled,standard ,PO-887820,,Manual Upload
15348,ORD-2024-015348,750,3004,1568,4,221,2024-09-04,2024-09-15,delivered ,Standard,pending,,Portal
15349,ORD-2024-015349,1001,2456,2114,10,286,2024-09-11,2024-09-22,Cancelled,Standard,PO-628258,Credit hold,EDI
15350,ORD-2024-015350,1500,2726,3163,3,207,2024-04-08,2024-04-23,Delivered,Standard,PO-575572,,EDI
