customer_id,customer_code,legal_name,trading_name,customer_segment,industry,home_region_id,account_manager_id,primary_email,primary_phone,lifecycle_status,registered_on,credit_limit,tax_id,record_source
1141,CUS-001141,Crown Pharma Foods,Crown Pharma Foods,Mid-Market,Cold-Chain Pharma,6,33,maya@crownpharmafoods.example,981-510-3254,Active,2024-05-27,75000.00,16-2291623,Legacy CRM
1142,CUS-001142,Cobalt Dairy Holdings,Cobalt Dairy Holdings,enterprise ,Food Distribution,10,119,elias@cobaltdairyholding.example,678-876-9750,Prospect,2023-12-02,25000.00,56-5177872,Trade Show Import
1143,CUS-001143,Orchard Biologics Group,Orchard Biologics Group,enterprise ,Specialty Grocery,5,290,talia@orchardbiologicsgr.example,822-603-4341,Inactive,2023-11-23,75000.00,57-1727508,CRM
1144,CUS-001144,Pioneer Dairy Manufacturing,Pioneer Dairy Manufacturing,Mid-Market,Meal Kit Producer,8,252,rina@pioneerdairymanufa.example,851-923-1404,Inactive,2024-01-01,250000.00,45-3748417,CRM
1145,CUS-001145,pioneer beverage labs,Pioneer Beverage Labs,Enterprise,Beverage Distribution,11,119,hugo@pioneerbeveragelab.example,866-385-4135,At Risk,2025-02-22,500000.00,19-3405503,CRM
1146,CUS-001146,BRIAR SPECIALTY PRODUCE DISTRIBUTION,Briar Specialty Produce Distribution,enterprise ,Clinical Logistics,7,108,sofia@briarspecialtyprod.example,00788 472 9528,Prospect,2024-06-29,250000.00,13-3666656,Legacy CRM
1147,CUS-001147,Lantern Pharma Group,Lantern Pharma Group,Mid-Market,Clinical Logistics,8,278,jonah@lanternpharmagroup.example,(706) 371-5857,Active,2024-05-01,50000.00,17-8707410,CRM
1148,CUS-001148,Pioneer Nutrition Partners,Pioneer Nutrition Partners,enterprise ,Beverage Distribution,7,12,nina@pioneernutritionpa.example,954-645-6916,At Risk,2023-06-12,75000.00,35-4155082,CRM
1149,CUS-001149,Solace Beverage Distribution,Solace Beverage Dist.,Regional,Beverage Distribution,4,191,mateo@solacebeveragedist.example,902-271-2081,At Risk,2024-11-15,50000.00,31-8445264,CRM
1150,CUS-001150,Meridian Biologics Holdings,Meridian Biologics Holdings,Enterprise,Meal Kit Producer,1,152,jonah@meridianbiologicsh.example,373-623-5501,Inactive,2023-12-28,100000.00,91-6719660,Legacy CRM
1151,CUS-001151,Granite Beverage Manufacturing,Granite Beverage Manufacturing,Mid-Market,Cold-Chain Pharma,1,299,lena@granitebeverageman.example,591-220-7979,At Risk,2025-01-05,500000.00,52-9239604,CRM
1152,CUS-001152,Cedar Seafood Distribution,Cedar Seafood Distribution,Regional,Beverage Distribution,10,258,anika@cedarseafooddistri.example,334-651-2685,Prospect,2024-07-17,250000.00,55-3331898,CRM
1153,CUS-001153,Oakmont Nutrition Labs,Oakmont Nutrition Labs,Regional,Meal Kit Producer,1,78,keiko@oakmontnutritionla.example,930-731-1453,active,2025-10-01,75000.00,16-1117842,CRM
1154,CUS-001154,Aster Pharma Co-op,ASTER PHARMA CO-OP,Regional,Beverage Distribution,6,258,rafael@asterpharmacoop.example,203-470-6143,Active,2023-04-05,150000.00,46-5606782,CRM
1155,CUS-001155,Westline Biologics Logistics,Westline Biologics Logistics,Regional,Clinical Logistics,1,179,nina@westlinebiologicsl.example,203-930-1580,Active,2025-10-16,150000.00,77-3923805,CRM
1156,CUS-001156,Forge Laboratories Co-op,Forge Laboratories Co-op,Startup,Clinical Logistics,9,210,maya@forgelaboratoriesc.example,869-294-7379,Active,2024-12-27,25000.00,31-7957152,CRM
1157,CUS-001157,Mosaic Ingredients Logistics,Mosaic Ingredients Logistics,Startup,Cold-Chain Pharma,9,262,jonah@mosaicingredientsl.example,284-584-5054,Active,2023-05-18,75000.00,25-3334209,CRM
1158,CUS-001158,Granite Foods Supply,Granite Foods Supply,Startup,Beverage Distribution,7,108,darren@granitefoodssupply.example,867-735-7057,Active,2025-06-24,250000.00,77-7601294,Trade Show Import
1159,CUS-001159,Harbor Dairy Co-op,Harbor Dairy Co-op,Startup,Meal Kit Producer,9,60,ben@harbordairycoop.example,209-739-6592,Active,2023-06-13,250000.00,99-6654075,CRM
1160,CUS-001160,Summit Nutrition Partners,Summit Nutrition Partners,Regional,Meal Kit Producer,9,108,owen@summitnutritionpar.example ,268-748-4066,Active,2025-07-08,25000.00,51-6573965,Legacy CRM
1161,CUS-001161,Harbor Seafood Labs,Harbor Seafood Labs,Mid-Market,Clinical Logistics,3,252,lena@harborseafoodlabs.example,235-733-1348,Active,2023-08-28,50000.00,80-2057913,Trade Show Import
1162,CUS-001162,Solace Beverage Group,Solace Beverage Group ,enterprise ,Clinical Logistics,11,15,owen@solacebeveragegrou.example,393-858-7384,Prospect,2025-06-07,150000.00,13-4073740,CRM
1163,CUS-001163,Granite Cold Foods Distribution ,Granite Cold Foods Distribution,Startup,Cold-Chain Pharma,6,140,fatima@granitecoldfoodsdi.example,767-497-1788,Active,2023-12-06,25000.00,62-7361901,Trade Show Import
1164,CUS-001164,Westline Meal Systems Group,Westline Meal Systems Group,enterprise ,Cold-Chain Pharma,10,296,noah@westlinemealsystem.example,867-818-9256,Active,2025-02-24,250000.00,PENDING,CRM
1165,CUS-001165,Cobalt Floral Logistics Foods,Cobalt Floral Logistics Foods,enterprise ,Food Distribution,3,220,maya@cobaltflorallogist.example,261-844-6104,Inactive,2024-01-25,250000.00,70-2594172,Trade Show Import
1166,CUS-001166,Briar Pet Nutrition Foods,Briar Pet Nutrition Foods,enterprise ,Specialty Grocery,6,239,keiko@briarpetnutritionf.example,859-435-7999,Active,2023-11-28,250000.00,90-9086061,CRM
1167,CUS-001167,Brightwell Specialty Produce Supply,Brightwell Specialty Produce Supply,Startup,Clinical Logistics,2,231,zara@brightwellspecialt.example,607-915-1868,Active,2025-08-01,150000.00,58-4190654,CRM
1168,CUS-001168,Vantage Pharma Co-op,Vantage Pharma Co-op,enterprise ,Cold-Chain Pharma,1,190,priya@vantagepharmacoop.example,719-386-6966,Inactive,2025-06-19,50000.00,72-9659259,CRM
1169,CUS-001169,Vantage Meal Systems Labs,Vantage Meal Systems Labs,Mid-Market,Cold-Chain Pharma,7,20,,754-281-6783,Active,2024-08-04,150000.00,76-2048757,Trade Show Import
1170,CUS-001170,Oakmont Foods Logistics,Oakmont Foods Logistics,Regional,Meal Kit Producer,10,67,rina@oakmontfoodslogist.example,320-799-1123,Active,2024-01-10,25000.00,39-9711687,CRM
1171,CUS-001171,Everfield Beverage Manufacturing,Everfield Beverage Mfg,Mid-Market,Beverage Distribution,7,280,avery@everfieldbeveragem.example,961-435-8893,Active,2025-02-18,100000.00,45-6891768,CRM
1172,CUS-001172,Crescent Meal Systems Supply,Crescent Meal Systems Supply,Startup,Meal Kit Producer,1,22,miles@crescentmealsystem.example,644-668-3805,Inactive,2025-09-01,250000.00,96-3676254,CRM
1173,CUS-001173,Oakmont Cold Foods Holdings,Oakmont Cold Foods Holdings,Regional,Specialty Grocery,11,210,iris@oakmontcoldfoodsho.example,,Active,2024-12-20,25000.00,88-9183495,CRM
1174,CUS-001174,Vantage Pharma Labs,Vantage Pharma Labs,enterprise ,Cold-Chain Pharma,5,174,miles@vantagepharmalabs.example,602-218-5714,active,2025-09-11,500000.00,30-1333447,Manual Entry
1175,CUS-001175,Lantern Ingredients Group,Lantern Ingredients Group,Enterprise,Cold-Chain Pharma,11,57,nina@lanterningredients.example,875-489-5660,active,2023-06-05,250000.00,12-6828068,CRM
1176,CUS-001176,Everfield Dairy Manufacturing, Everfield Dairy Manufacturing,enterprise ,Specialty Grocery,5,57,jonah@everfielddairymanu.example,,At Risk,2023-06-17,250000.00,85-3959125,CRM
1177,CUS-001177,Northwind Beverage Holdings,Northwind Beverage Holdings,Mid-Market,Food Distribution,6,108,hugo@northwindbeverageh.example,660-643-8367,Active,2023-01-31,150000.00,30-1414631,CRM
1178,CUS-001178,Brightwell Foods Supply,Brightwell Foods Supply,enterprise ,Meal Kit Producer,10,19,keiko@brightwellfoodssup.example,384-468-7922,Active,2025-07-04,50000.00,10-8598473,Trade Show Import
1179,CUS-001179,Vantage Cold Foods Holdings,Vantage Cold Foods Holdings,Startup,Food Distribution,7,295,priya@vantagecoldfoodsho.example,627-241-43,Active,2023-09-27,500000.00,53-6924309,Manual Entry
1180,CUS-001180,Summit Specialty Produce Logistics,Summit Specialty Produce Logistics,enterprise ,Cold-Chain Pharma,4,299,owen@summitspecialtypro.example,677-792-9189,Active,2025-08-19,25000.00,90-5213897,CRM
1181,CUS-001181,Crown Biologics Holdings,Crown Biologics Holdings,Mid-Market,Specialty Grocery,7,191,hugo@crownbiologicshold.example,487-507-2731,Inactive,2025-01-22,25000.00,62-2380185,Legacy CRM
1182,CUS-001182,Briar Laboratories Labs,Briar Laboratories Labs,Mid-Market,Cold-Chain Pharma,8,83,iris@briarlaboratoriesl.example,320-313-1831,Active,2023-05-26,150000.00,32-7005943,CRM
1183,CUS-001183,Crown Pharma Logistics,Crown Pharma Logistics,enterprise ,Clinical Logistics,10,128,ben@crownpharmalogisti.example,,Active,2023-10-29,50000.00,41-3266135,CRM
1184,CUS-001184,Mosaic Specialty Produce Co-op,Mosaic Specialty Produce Co-op,enterprise ,Beverage Distribution,10,266,jonah@mosaicspecialtypro.example,673-973-4069,Active,2023-01-18,75000.00,86-4675106,Legacy CRM
1185,CUS-001185,Cobalt Pharma Holdings,Cobalt Pharma Holdings,Startup,Specialty Grocery,5,257,hugo@cobaltpharmaholdin.example,379.609.9712,Active,2024-07-06,250000.00,10-8492995,CRM
1186,CUS-001186,Cardinal Foods Holdings,Cardinal Foods Holdings,Enterprise,Cold-Chain Pharma,10,161,,437-485-3582,Active,2023-09-19,50000.00,97-3775180,CRM
1187,CUS-001187,Bluevale Laboratories Group,Bluevale Laboratories Group,Enterprise,Beverage Distribution,5,193,iris@bluevalelaboratori.example,359-550-2674,Active,2023-02-18,150000.00,57-4339408,Manual Entry
1188,CUS-001188,Vantage Biologics Supply,Vantage Biologics Supply,Regional,Specialty Grocery,2,262,sofia@vantagebiologicssu.example,928-538-2652,Active,2023-02-19,100000.00,35-7012629,Trade Show Import
1189,CUS-001189,Aster Dairy Supply,Aster Dairy Supply ,Startup,Food Distribution,10,78,priya@asterdairysupply.example,984-649-3303,Active,2025-08-04,25000.00,78-8364568,CRM
1190,CUS-001190,Crown Specialty Produce Foods,Crown Specialty Produce Foods,Regional,Specialty Grocery,8,241,anika@crownspecialtyprod.example,458-626-7608,At Risk,2025-07-07,250000.00,56-8488197,Manual Entry
1191,CUS-001191,Cobalt Biologics Logistics,cobalt biologics logistics,Startup,Clinical Logistics,11,19,jonah@cobaltbiologicslog.example,627-398-5912,Inactive,2024-08-11,75000.00,91-3968162,CRM
1192,CUS-001192,Bluevale Foods Foods,Bluevale Foods Foods,enterprise ,Food Distribution,8,183,iris@bluevalefoodsfoods.example,561-559-3539,Inactive,2023-05-08,50000.00,23-1900968,CRM
1193,CUS-001193,Orchard Meal Systems Partners,Orchard Meal Systems Partners,Startup,Cold-Chain Pharma,6,280,caleb@orchardmealsystems.example,694-759-8427,active,2023-09-06,75000.00,26-6229133,Legacy CRM
1194,CUS-001194,Trinity Nutrition Partners,Trinity Nutrition Partners,enterprise ,Clinical Logistics,3,19,noah@trinitynutritionpa.example,887-226-2023,Active,2023-03-13,250000.00,77-9773675,CRM
1195,CUS-001195,Lantern Specialty Produce Logistics,Lantern Specialty Produce Logistics,enterprise ,Beverage Distribution,10,179,rina@lanternspecialtypr.example,259-347-6429,At Risk,2023-05-28,150000.00,85-1839266,CRM
1196,CUS-001196,pioneer cold foods labs,Pioneer Cold Foods Labs,Startup,Food Distribution,11,174,darren@pioneercoldfoodsla.example,671-821-3530,At Risk,2023-01-22,250000.00,71-1811057,CRM
1197,CUS-001197,Briar Laboratories Foods,BRIAR LABORATORIES FOODS,Regional,Food Distribution,5,248,lena@briarlaboratoriesf.example,782-868-2542,Active,2023-06-15,25000.00,42-1566461,Trade Show Import
1198,CUS-001198,Pioneer Beverage Distribution,pioneer beverage distribution,Startup,Food Distribution,4,108,caleb@pioneerbeveragedis.example,814-776-5393,Active,2024-05-14,75000.00,26-4744942,CRM
1199,CUS-001199,Solace Cold Foods Labs,Solace Cold Foods Labs,enterprise ,Cold-Chain Pharma,11,30,rafael@solacecoldfoodslab.example,799-531-5124,Prospect,2023-04-06,75000.00,62-4320991,CRM
1200,CUS-001200,Solace Biologics Supply,Solace Biologics Supply,Enterprise,Specialty Grocery,6,68,miles@solacebiologicssup.example,344-968-2747,Prospect,2024-09-03,150000.00,53-4833899,Legacy CRM
1201,CUS-001201,Solace Beverage Partners,Solace Beverage Partners,Enterprise,Specialty Grocery,3,165,darren@solacebeveragepart.example,679-648-1108,Active,2023-04-29,75000.00,87-6233831,CRM
1202,CUS-001202,Helix Beverage Co-op,Helix Beverage Co-op,Enterprise,Meal Kit Producer,2,161,darren@helixbeveragecoop.example,387-205-7852,At Risk,2025-01-11,500000.00,78-3099061,Manual Entry
1203,CUS-001203,Orchard Meal Systems Manufacturing,Orchard Meal Systems Manufacturing,Regional,Food Distribution,10,14,jonah@orchardmealsystems.example,835-412-4117,Active,2023-04-30,150000.00,58-5798610,CRM
1204,CUS-001204,Ardent Seafood Supply,Ardent Seafood Supply,Enterprise,Cold-Chain Pharma,8,105,hugo@ardentseafoodsuppl.example,745-409-35,Active,2024-07-12,100000.00,97-3697789,Trade Show Import
1205,CUS-001205,Brightwell Specialty Produce Manufacturing,Brightwell Specialty Produce Mfg,Startup,Specialty Grocery,5,190,zara@brightwellspecialt.example,345-557-6708,At Risk,2024-03-26,50000.00,59-2243728,Manual Entry
1206,CUS-001206,Brightwell Laboratories Foods,Brightwell Laboratories Foods,Startup,Food Distribution,7,147,lena@brightwelllaborato.example,664-848-3439,Active,2025-09-29,150000.00,38-2798491,CRM
1207,CUS-001207,Orchard Seafood Co-op,Orchard Seafood Co-op,enterprise ,Cold-Chain Pharma,8,262,zara@orchardseafoodcoop.example,708-748-5494,Active,2023-06-09,25000.00,42-8036738,Legacy CRM
1208,CUS-001208,Summit Pet Nutrition Group,Summit Pet Nutrition Group,Enterprise,Clinical Logistics,5,20,fatima@summitpetnutrition.example,439-648-8141,Active,2024-06-01,50000.00,47-4402677,CRM
1209,CUS-001209,Cedar Cold Foods Foods,Cedar Cold Foods Foods,enterprise ,Meal Kit Producer,5,239,mateo@cedarcoldfoodsfood.example,833-761-4370,Active,2025-01-28,500000.00,11-2661056,Trade Show Import
1210,CUS-001210,Trinity Cold Foods Labs,Trinity Cold Foods Labs,Regional,Specialty Grocery,7,33,owen@trinitycoldfoodsla.example,694-642-3293,Active,2025-05-12,150000.00,87-8084212,CRM
1211,CUS-001211,Meridian Floral Logistics Co-op,Meridian Floral Logistics Co-op,Startup,Specialty Grocery,2,20,elias@meridianflorallogi.example,980-640-4498,Prospect,2025-02-01,100000.00,39-3436255,CRM
1212,CUS-001212,Oakmont Biologics Supply,Oakmont Biologics Supply,Regional,Clinical Logistics,7,289,priya@oakmontbiologicssu.example,307-685-3566,Active,2024-03-22,25000.00,93-1679598,Legacy CRM
1213,CUS-001213,Aster Pharma Co-op,Aster Pharma Co-op,Mid-Market,Meal Kit Producer,7,243,,559-795-5360,Active,2025-03-30,50000.00,12-6787707,CRM
1214,CUS-001214,Bluevale Dairy Co-op,Bluevale Dairy Co-op,Mid-Market,Clinical Logistics,7,248,zara@bluevaledairycoop.example,663-508-5822,Active,2025-08-31,75000.00,80-1044711,CRM
1215,CUS-001215,Riverbend Dairy Group,Riverbend Dairy Group,enterprise ,Beverage Distribution,9,240,sofia@riverbenddairygrou.example,955-870-4074,Active,2025-09-21,25000.00,74-6739029,CRM
1216,CUS-001216,Brightwell Pet Nutrition Logistics,Brightwell Pet Nutrition Logistics,Enterprise,Beverage Distribution,7,231,lena@brightwellpetnutri.example,653-729-1351,active,2024-01-17,75000.00,89-9326319,CRM
1217,CUS-001217,CARDINAL SPECIALTY PRODUCE CO-OP,Cardinal Specialty Produce Co-op,Mid-Market,Clinical Logistics,2,152,noah@cardinalspecialtyp.example,(229) 635-2375,Active,2025-11-01,100000.00,16-4729401,CRM
1218,CUS-001218,Oakmont Pet Nutrition Distribution,Oakmont Pet Nutrition Distribution,Mid-Market,Specialty Grocery,7,296,priya@oakmontpetnutritio.example,943-989-1258,At Risk,2023-07-19,75000.00,61-6522260,CRM
1219,CUS-001219,Riverbend Specialty Produce Labs,Riverbend Specialty Produce Labs,Mid-Market,Meal Kit Producer,3,146,lena@riverbendspecialty.example,755-737-5293,active,2025-04-06,50000.00,60-4292982,CRM
1220,CUS-001220,Westline Pet Nutrition Co-op,Westline Pet Nutrition Co-op,Regional,Cold-Chain Pharma,10,269,mateo@westlinepetnutriti.example,844-657-2441,Active,2023-05-21,500000.00,88-5123258,CRM
1221,CUS-001221,Lantern Biologics Co-op,Lantern Biologics Co-op,enterprise ,Cold-Chain Pharma,5,78,avery@lanternbiologicsco.example,328-524-2715,Active,2023-08-15,75000.00,56-9159747,CRM
1222,CUS-001222,Summit Meal Systems Group,Summit Meal Systems Group,Startup,Beverage Distribution,5,249,lena@summitmealsystemsg.example,457-657-9254,Active,2025-03-28,150000.00,44-8445326,CRM
1223,CUS-001223,Meridian Specialty Produce Manufacturing,Meridian Specialty Produce Manufacturing,Mid-Market,Specialty Grocery,4,20,keiko@meridianspecialtyp.example,771-595-1445,Active,2024-02-12,75000.00,55-2457751,CRM
1224,CUS-001224,Crescent Biologics Labs,Crescent Biologics Labs,enterprise ,Food Distribution,8,156,maya@crescentbiologicsl.example,555-635-5224,Active,2023-04-01,75000.00,16-3807171,Legacy CRM
1225,CUS-001225,Helix Beverage Holdings,Helix Beverage Holdings,enterprise ,Food Distribution,2,68,zara@helixbeverageholdi.example,945-872-4325,Active,2023-08-16,100000.00,26-3359585,Legacy CRM
1226,CUS-001226,Forge Pet Nutrition Holdings,Forge Pet Nutrition Holdings,Startup,Food Distribution,11,30,jonah@forgepetnutritionh.example,760-819-4699,Active,2024-05-13,500000.00,83-8519301,Manual Entry
1227,CUS-001227,Crown Specialty Produce Distribution,Crown Specialty Produce Distribution,Enterprise,Meal Kit Producer,2,19,,472-350-2861,Inactive,2023-10-09,250000.00,58-2021916,Trade Show Import
1228,CUS-001228,Granite Pet Nutrition Logistics,Granite Pet Nutrition Logistics,Startup,Specialty Grocery,9,278,owen@granitepetnutritio.example,848-835-9308,Active,2025-08-02,250000.00,48-9551576,Legacy CRM
1229,CUS-001229,Ardent Biologics Partners,Ardent Biologics Partners,Enterprise,Meal Kit Producer,6,140,ben@ardentbiologicspar.example,456-712-3330,Active,2023-10-07,500000.00,66-3928448,CRM
1230,CUS-001230,Trinity Floral Logistics Foods,Trinity Floral Logistics Foods,Regional,Specialty Grocery,10,295,lena@trinityflorallogis.example,296-446-5305,Active,2025-05-29,25000.00,76-3221092,CRM
1231,CUS-001231,Harbor Pharma Partners,Harbor Pharma Partners,Mid-Market,Clinical Logistics,3,241,talia@harborpharmapartne.example,248-987-2850,Active,2023-01-04,25000.00,50-2003177,Legacy CRM
1232,CUS-001232,Vantage Biologics Co-op,Vantage Biologics Co-op,Startup,Cold-Chain Pharma,9,68,ben@vantagebiologicsco.example,689-609-7728,Active,2024-03-05,500000.00,92-2957098,CRM
1233,CUS-001233,Crown Pharma Logistics,Crown Pharma Logistics,Mid-Market,Meal Kit Producer,6,119,fatima@crownpharmalogisti.example,751-679-7224,Active,2025-08-17,150000.00,70-3222631,CRM
1234,CUS-001234,Crown Floral Logistics Distribution,Crown Floral Logistics Distribution,Startup,Clinical Logistics,11,165,anika@crownflorallogisti.example,777-285-2278,Active,2025-10-13,150000.00,55-5995648,CRM
1235,CUS-001235,Cardinal Nutrition Distribution,Cardinal Nutrition Distribution,enterprise ,Meal Kit Producer,3,161,lena@cardinalnutritiond.example,203-893-7644,Active,2025-06-30,250000.00,24-8146773,Legacy CRM
1236,CUS-001236,Cardinal Pet Nutrition Holdings,Cardinal Pet Nutrition Holdings,Regional,Cold-Chain Pharma,9,12,lena@cardinalpetnutriti.example,968-879-2034,Active,2024-01-15,75000.00,58-8651000,Legacy CRM
1237,CUS-001237,Cobalt Pet Nutrition Foods,Cobalt Pet Nutrition Foods,enterprise ,Cold-Chain Pharma,8,262,talia@cobaltpetnutrition.example,4324087386,Active,2024-01-20,500000.00,18-5645143,CRM
1238,CUS-001238,Bluevale Mela Systems Logistics,BLUEVALE MEAL SYSTEMS LOGISTICS,Enterprise,Beverage Distribution,10,121,keiko@bluevalemealsystem.example,564-811-7960,Active,2025-04-28,250000.00,65-9225942,CRM
1239,CUS-001239,Cedar Floral Logistics Partners,Cedar Floral Logistics Partners,enterprise ,Beverage Distribution,10,267,zara@cedarflorallogisti.example,224-319-2126,Active,2023-06-20,150000.00,66-3493071,CRM
