shipment_id,shipment_number,order_id,carrier_supplier_id,origin_region_id,destination_region_id,coordinator_employee_id,shipment_status,dispatch_date,scheduled_arrival_date,actual_arrival_date,tracking_reference,freight_cost,damage_units,temperature_excursion_flag
14898,SHP-2024-0014898,14750,55,1,1,207,"('In Transit', None)",2024-03-10,2024-03-17,,RLX-60627105,259.03,0,False
14899,SHP-2024-0014899,14751,27,11,1,150,Delivered,2024-05-11,2024-05-19,2024-05-21,TRK-64266363,423.51,0,False
14900,SHP-2024-0014900,14752,74,2,6,27,Delivered,2024-11-14,2024-11-15,2024-11-17,FRT-94414121,278.79,0,False
14901,SHP-2025-0014901,14753,91,1,1,88,Delivered,2025-07-05,2025-07-06,2025-07-07,COLD-92529417,401.42,0,False
14902,SHP-2024-0014902,14754,27,2,7,227,"('Booked', None)",2024-07-24,2024-07-25,,TRK-65568379,240.71,0,False
14903,SHP-2024-0014903,14755,91,11,11,264,Delivered,2024-06-15,2024-06-23,2024-07-02,TRK-17990947,953.00,0,False
14904,SHP-2024-0014904,14756,80,10,10,92,Delivered,2024-04-07,2024-04-15,2024-04-14,RLX-64785478,1359.94,0,False
14905,SHP-2023-0014905,14757,35,10,10,271,"('Booked', None)",2023-05-05,2023-05-08,,FRT-79792495,1603.32,0,False
14906,SHP-2023-0014906,14759,46,10,10,6,Delivered ,2023-11-23,2023-11-26,2023-11-30,FRT-27016071,304.22,0,False
14907,SHP-2024-0014907,14760,12,1,8,73,"('Booked', None)",2024-02-05,2024-02-07,,COLD-40704746,674.73,0,False
14908,SHP-2024-0014908,14761,90,4,1,80,Delivered,2024-02-20,2024-02-21,2024-02-21,TRK-10159331,439.60,0,False
14909,SHP-2025-0014909,14762,18,4,4,150,Delivered,2025-11-16,2025-11-22,2025-11-22,COLD-50824089,910.11,0,False
14910,SHP-2025-0014910,14762,62,4,6,80,Delivered,2025-11-16,2025-11-23,2025-11-25,RLX-17297568,580.34,0,False
14911,SHP-2026-0014911,14763,46,9,1,143,Delivered,2026-03-13,2026-03-16,2026-03-18,FRT-35296329,591.06,0,False
14912,SHP-2026-0014912,14763,27,9,1,43,Delivered,2026-03-11,2026-03-20,2026-03-23,FRT-72539131,411.62,0,False
14913,SHP-2024-0014913,14764,12,4,11,217,"('Booked', None)",2024-11-19,2024-11-28,,RLX-52079086,582.24,0,False
14914,SHP-2025-0014914,14765,10,5,9,27,"('In Transit', None)",2025-10-21,2025-10-26,,,815.06,0,False
14915,SHP-2024-0014915,14766,62,3,10,17,"('Booked', None)",2024-10-21,2024-10-27,,COLD-43070311,255.58,0,False
14916,SHP-2024-0014916,14766,90,3,10,279,"('In Transit', None)",2024-10-21,2024-10-28,,COLD-88427578,546.56,0,False
14917,SHP-2023-0014917,14767,44,5,5,157,"('Exception', None)",2023-09-25,2023-09-29,,FRT-77568054,889.22,0,False
14918,SHP-2023-0014918,14768,80,6,6,221,Delivered,2023-03-11,2023-03-18,2023-03-19,TRK-23141847,259.46,0,False
14919,SHP-2025-0014919,14769,74,9,9,176,Delivered,2025-08-20,2025-08-22,2025-09-03,RLX-72217238,784.29,0,False
14920,SHP-2025-0014920,14769,71,9,1,216,Delivered,2025-08-21,2025-08-28,2025-08-28,COLD-14112465,1032.55,0,False
14921,SHP-2023-0014921,14770,36,1,2,216,Delivered,2023-12-05,2023-12-14,2023-12-16,TRK-51168263,207.13,0,False
14922,SHP-2025-0014922,14771,35,10,10,59,"('In Transit', None)",2025-05-21,2025-05-27,,COLD-92237210,1395.22,0,False
14923,SHP-2023-0014923,14772,35,7,6,100,Delivered,2023-08-08,2023-08-12,2023-08-14,TRK-63625992,370.35,0,False
14924,SHP-2023-0014924,14773,26,2,1,274,Delivered,2023-05-24,2023-06-01,2023-05-31,COLD-37231972,624.93,0,False
14925,SHP-2023-0014925,14774,85,3,11,150,Delivered,2023-11-29,2023-11-30,2023-12-01,TRK-89514379,272.35,0,False
14926,SHP-2025-0014926,14775,33,5,1,111,"('Exception', None)",2025-11-11,2025-11-13,,TRK-47055925,351.24,0,False
14927,SHP-2026-0014927,14776,90,2,2,232,Delivered,2026-03-29,2026-03-30,2026-04-01,TRK-43175794,781.95,0,True
14928,SHP-2026-0014928,14777,3,11,3,43,Delivered,2026-03-02,2026-03-08,2026-03-09,COLD-34136752,617.94,0,False
14929,SHP-2024-0014929,14778,90,8,3,297,"('Booked', None)",2024-08-23,2024-08-24,,COLD-36470831,470.31,0,False
14930,SHP-2025-0014930,14779,44,3,7,27,Delivered,2025-12-12,2025-12-21,2025-12-22,COLD-98363330,925.73,0,False
14931,SHP-2023-0014931,14780,85,1,8,297,Delivered,2023-08-26,2023-08-31,2023-09-02,FRT-21955766,829.76,0,False
14932,SHP-2023-0014932,14781,68,5,5,54,"('In Transit', None)",2023-08-22,2023-08-29,,,577.82,0,False
14933,SHP-2023-0014933,14782,30,11,11,150,Delivered,2023-07-14,2023-07-23,2023-07-22,COLD-66392433,206.61,0,False
14934,SHP-2024-0014934,14783,27,7,7,132,Delivered,2024-02-02,2024-02-09,2024-02-09,COLD-52278680,385.42,0,False
14935,SHP-2024-0014935,14784,90,8,6,65,Delivered,2024-03-09,2024-03-13,2024-03-15,TRK-91152882,761.04,3,False
14936,SHP-2025-0014936,14785,18,9,9,21,Delivered,2025-10-11,2025-10-13,2025-10-13,COLD-95835809,1644.64,0,False
14937,SHP-2023-0014937,14786,30,6,6,221,"('Exception', None)",2023-02-07,2023-02-12,,COLD-53326625,637.59,0,False
14938,SHP-2024-0014938,14787,9,11,5,194,"('Exception', None)",2024-05-25,2024-05-27,,FRT-94765934,2523.43,0,False
14939,SHP-2024-0014939,14788,30,11,5,186,"('In Transit', None)",2024-05-28,2024-05-31,,FRT-16290044,1570.60,0,False
14940,SHP-2023-0014940,14789,10,2,4,2,Delivered,2023-10-12,2023-10-14,2023-10-13,TRK-87412393,935.95,0,False
14941,SHP-2023-0014941,14790,3,3,3,221,Delivered,2023-05-25,2023-05-26,2023-05-31,RLX-95469356,680.97,3,True
14942,SHP-2023-0014942,14791,44,3,3,59,"('Exception', None)",2023-11-10,2023-11-13,,TRK-48096641,932.19,0,True
14943,SHP-2023-0014943,14792,46,7,7,284,Delivered,2023-10-07,2023-10-13,2023-10-15,,129.65,0,False
14944,SHP-2023-0014944,14793,85,3,7,286,"('Booked', None)",2023-04-08,2023-04-13,,TRK-97176489,379.46,0,False
14945,SHP-2025-0014945,14795,84,10,11,86,Delivered,2025-04-08,2025-04-15,2025-04-17,TRK-55380518,1703.74,0,False
14946,SHP-2023-0014946,14796,46,11,11,34,Delivered,2023-03-29,2023-04-02,2023-04-01,TRK-98502735,812.56,0,False
14947,SHP-2024-0014947,14797,55,1,4,279,Delivered,2024-05-06,2024-05-07,2024-05-09,RLX-39352139,787.65,0,False
14948,SHP-2025-0014948,14798,46,11,7,141,"('Exception', None)",2025-11-03,2025-11-06,,TRK-63216721,1247.12,0,True
14949,SHP-2024-0014949,14799,62,8,8,264,"('Exception', None)",2024-05-11,2024-05-16,,RLX-59848100,856.41,0,False
14950,SHP-2024-0014950,14799,62,8,7,77,"('Booked', None)",2024-05-09,2024-05-13,,TRK-10517407,126.10,0,False
14951,SHP-2023-0014951,14800,9,11,11,221,Delivered,2023-07-07,2023-07-08,2023-07-08,COLD-63524580,1290.08,1,False
14952,SHP-2024-0014952,14801,62,8,8,232,Delivered ,2024-04-27,2024-05-06,2024-05-05,,648.31,5,False
14953,SHP-2024-0014953,14801,35,8,8,271,Delivered,2024-04-29,2024-05-05,2024-05-17,COLD-96577630,862.83,0,False
14954,SHP-2023-0014954,14802,46,8,8,141,"('Exception', None)",2023-06-27,2023-07-06,,COLD-70974221,937.33,4,False
14955,SHP-2025-0014955,14803,10,4,4,63,Delivered,2025-07-18,2025-07-20,2025-07-19,FRT-88114988,842.19,0,False
14956,SHP-2024-0014956,14804,69,4,3,101,Delivered,2024-02-20,2024-02-25,2024-02-26,FRT-32676828,188.03,0,False
14957,SHP-2025-0014957,14805,26,8,8,77,"('Booked', None)",2025-02-02,2025-02-07,,TRK-94015484,750.27,0,False
14958,SHP-2023-0014958,14806,74,4,4,18,Delivered,2023-08-06,2023-08-11,2023-08-23,TRK-26626573,639.23,0,False
14959,SHP-2023-0014959,14807,74,1,1,101,Delivered,2023-07-23,2023-07-27,2023-07-28,RLX-86817346,482.73,0,False
14960,SHP-2023-0014960,14808,44,8,8,150,Delivered,2023-01-31,2023-02-01,2023-02-01,COLD-59772584,542.02,4,False
14961,SHP-2024-0014961,14809,9,4,2,170,"('Booked', None)",2024-04-16,2024-04-22,,RLX-79882695,700.89,0,False
14962,SHP-2024-0014962,14810,10,5,5,277,"('Booked', None)",2024-10-19,2024-10-26,,RLX-30525822,906.39,0,False
14963,SHP-2024-0014963,14811,80,9,3,235,"('In Transit', None)",2024-04-08,2024-04-09,,TRK-67631974,333.98,0,False
14964,SHP-2023-0014964,14813,62,1,7,49,Delivered,2023-04-01,2023-04-08,2023-04-10,COLD-84769444,888.11,0,False
14965,SHP-2026-0014965,14814,27,1,1,286,Delivered ,2026-02-16,2026-02-25,2026-02-24,COLD-79771273,136.52,0,False
14966,SHP-2023-0014966,14815,33,10,10,300,Delivered,2023-02-13,2023-02-19,2023-02-18,COLD-97408617,801.90,4,False
14967,SHP-2025-0014967,14816,10,6,3,158,Delivered,2025-08-20,2025-08-22,2025-08-22,FRT-34980827,525.53,0,True
14968,SHP-2024-0014968,14817,36,10,10,227,"('Booked', None)",2024-04-27,2024-04-30,,RLX-92191232,1465.38,0,True
14969,SHP-2025-0014969,14818,85,11,4,53,Delivered,2025-04-07,2025-04-11,2025-04-14,FRT-11820161,1738.78,0,False
14970,SHP-2023-0014970,14819,91,8,8,43,"('Booked', None)",2023-10-23,2023-10-29,,COLD-71612686,739.21,0,False
14971,SHP-2023-0014971,14820,80,7,7,150,Delivered,2023-11-26,2023-12-05,2023-12-07,COLD-36451252,651.07,0,False
14972,SHP-2025-0014972,14821,55,10,10,47,Delivered,2025-01-18,2025-01-24,2025-01-23,COLD-58550964,1110.19,0,False
14973,SHP-2025-0014973,14822,27,8,8,23,Delivered,2025-02-12,2025-02-15,2025-02-14,RLX-62676275,199.93,0,False
14974,SHP-2025-0014974,14823,18,5,6,73,Delivered,2025-05-17,2025-05-21,2025-05-22,COLD-95442124,858.94,0,True
14975,SHP-2025-0014975,14824,33,8,8,88,Delivered,2025-01-23,2025-01-24,2025-01-24,COLD-89105776,558.68,0,False
14976,SHP-2023-0014976,14825,90,9,9,98,"('Booked', None)",2023-12-06,2023-12-07,,FRT-28037062,114.18,3,False
14977,SHP-2024-0014977,14826,90,6,10,9,Delivered,2024-06-12,2024-06-16,2024-06-18,TRK-75562915,443.42,0,False
14978,SHP-2024-0014978,14827,10,11,11,63,Delivered,2024-02-01,2024-02-09,2024-02-10,FRT-41855452,853.23,0,False
14979,SHP-2025-0014979,14828,84,9,9,177,Delivered,2025-03-15,2025-03-22,2025-03-23,COLD-61054672,775.67,5,False
14980,SHP-2025-0014980,14829,27,5,5,73,"('In Transit', None)",2025-12-29,2026-01-06,,COLD-26716038,853.90,0,False
14981,SHP-2023-0014981,14830,40,5,10,283,Delivered,2023-12-30,2024-01-02,2024-01-01,RLX-46143585,368.08,0,False
14982,SHP-2023-0014982,14831,74,1,10,59,Delivered,2023-03-05,2023-03-09,2023-03-09,COLD-50516295,591.34,4,False
14983,SHP-2023-0014983,14832,35,2,2,274,"('Exception', None)",2023-09-07,2023-09-11,,TRK-13026388,139.12,0,False
14984,SHP-2023-0014984,14833,3,10,3,116,Delivered,2023-03-07,2023-03-09,2023-03-15,COLD-26286833,1391.55,2,False
14985,SHP-2024-0014985,14834,33,8,10,95,Delivered,2024-05-25,2024-05-30,2024-05-30,FRT-57165259,152.99,4,False
14986,SHP-2025-0014986,14835,68,2,2,132,"('In Transit', None)",2025-06-09,2025-06-17,,TRK-16010957,199.13,3,False
14987,SHP-2026-0014987,14836,33,7,7,49,Delivered,2026-01-06,2026-01-14,2026-01-13,COLD-14680099,544.05,0,False
14988,SHP-2026-0014988,14837,12,8,11,286,Delivered,2026-05-16,2026-05-25,2026-05-25,FRT-43547240,858.87,0,False
14989,SHP-2023-0014989,14838,55,5,5,2,"('Booked', None)",2023-05-02,2023-05-03,,FRT-61393889,508.91,1,False
14990,SHP-2025-0014990,14839,68,10,7,221,"('Booked', None)",2025-07-16,2025-07-22,,RLX-35942663,383.26,0,False
14991,SHP-2023-0014991,14840,1,3,10,158,Delivered,2023-03-22,2023-03-26,2023-04-02,TRK-42113060,583.42,0,False
14992,SHP-2023-0014992,14840,36,3,10,157,Delivered,2023-03-25,2023-03-28,2023-03-30,FRT-78211802,601.00,0,False
14993,SHP-2024-0014993,14842,55,8,8,232,Delivered,2024-11-08,2024-11-16,2024-11-15,COLD-12359764,206.34,6,False
14994,SHP-2024-0014994,14842,27,8,8,172,Delivered,2024-11-10,2024-11-11,2024-11-12,RLX-28602018,159.92,0,False
14995,SHP-2023-0014995,14843,12,5,5,158,Delivered,2023-06-05,2023-06-13,2023-06-12,FRT-93190639,187.11,0,False
14996,SHP-2024-0014996,14845,62,7,2,305,Delivered,2024-11-29,2024-12-07,2024-12-11,RLX-31952004,899.56,0,False
14997,SHP-2023-0014997,14846,1,10,10,158,"('Booked', None)",2023-10-01,2023-10-03,,TRK-54563965,1348.76,0,False
14998,SHP-2023-0014998,14847,80,10,10,274,"('Booked', None)",2023-12-17,2023-12-18,,COLD-73625259,213.89,6,False
14999,SHP-2023-0014999,14848,60,6,9,188,Delivered,2023-11-11,2023-11-19,2023-11-21,TRK-80434509,886.35,0,False
15000,SHP-2025-0015000,14849,55,4,4,302,Delivered,2025-05-22,2025-05-27,2025-05-26,TRK-84229080,202.67,0,False
15001,SHP-2023-0015001,14850,30,5,5,171,"('Booked', None)",2023-10-08,2023-10-14,,TRK-35155736,627.66,0,False
15002,SHP-2025-0015002,14851,55,11,11,43,Delivered,2025-11-12,2025-11-14,2025-11-22,TRK-85736137,1326.18,2,False
15003,SHP-2025-0015003,14852,10,11,2,194,"('In Transit', None)",2025-02-07,2025-02-13,,RLX-18552395,839.24,0,False
15004,SHP-2023-0015004,14853,80,2,1,300,Delivered,2023-12-29,2024-01-02,2024-01-02,COLD-16039898,560.19,0,False
15005,SHP-2023-0015005,14854,1,1,4,59,"('Booked', None)",2023-09-03,2023-09-06,,TRK-49889964,333.69,0,False
15006,SHP-2024-0015006,14855,85,10,10,73,Delivered,2024-02-28,2024-03-07,2024-03-07,RLX-43002606,861.48,6,False
15007,SHP-2024-0015007,14856,46,6,6,305,Delivered ,2024-08-09,2024-08-16,2024-08-18,FRT-97015436,878.07,0,False
15008,SHP-2024-0015008,14856,26,6,6,217,Delivered ,2024-08-12,2024-08-18,2024-08-20,RLX-82190339,135.76,0,False
15009,SHP-2026-0015009,14857,30,5,5,95,Delivered,2026-03-25,2026-03-30,2026-03-29,RLX-74475860,585.77,0,False
15010,SHP-2023-0015010,14858,1,9,2,302,Delivered,2023-12-23,2023-12-29,2023-12-30,COLD-46763111,1476.75,0,False
15011,SHP-2023-0015011,14859,18,4,4,194,Delivered,2023-12-16,2023-12-17,2023-12-19,TRK-10685506,846.64,0,False
15012,SHP-2025-0015012,14860,85,11,11,54,Delivered,2025-12-26,2025-12-30,2025-12-29,RLX-53003252,958.09,0,False
15013,SHP-2025-0015013,14861,69,8,6,53,Delivered,2025-11-12,2025-11-16,2025-11-18,TRK-42136107,815.79,0,False
15014,SHP-2023-0015014,14862,33,11,11,227,"('Exception', None)",2023-03-16,2023-03-20,,COLD-25670479,765.44,0,False
15015,SHP-2024-0015015,14863,10,8,8,212,Delivered,2024-04-23,2024-04-24,2024-04-24,RLX-99865900,488.25,0,False
15016,SHP-2024-0015016,14863,85,8,9,286,Delivered,2024-04-22,2024-05-01,2024-04-30,FRT-40552111,564.67,0,False
15017,SHP-2024-0015017,14864,62,1,1,271,Delivered,2024-09-29,2024-09-30,2024-10-02,COLD-62788901,426.27,0,False
15018,SHP-2025-0015018,14865,62,10,4,111,"('Booked', None)",2025-10-31,2025-11-05,,COLD-87334192,396.30,0,False
15019,SHP-2025-0015019,14866,33,6,6,98,"('In Transit', None)",2025-04-28,2025-05-06,,RLX-96559910,903.62,0,True
15020,SHP-2023-0015020,14867,85,8,8,2,Delivered,2023-09-29,2023-10-06,2023-10-06,,874.68,0,False
15021,SHP-2025-0015021,14868,62,1,1,186,Delivered,2025-10-12,2025-10-17,2025-10-16,COLD-68236523,254.72,5,False
15022,SHP-2025-0015022,14869,27,2,8,271,"('In Transit', None)",2025-11-22,2025-11-30,,TRK-51135936,907.09,0,False
15023,SHP-2025-0015023,14870,80,10,10,143,"('Exception', None)",2025-10-28,2025-11-04,,TRK-39969379,1729.29,0,False
15024,SHP-2025-0015024,14871,85,8,8,158,Delivered,2025-10-14,2025-10-21,2025-10-20,FRT-85477559,719.51,0,False
15025,SHP-2024-0015025,14872,84,4,4,111,"('Exception', None)",2024-07-15,2024-07-22,,TRK-17287058,132.21,0,False
15026,SHP-2025-0015026,14874,71,9,9,143,Delivered,2025-02-11,2025-02-19,2025-02-20,TRK-17511997,1543.10,0,False
15027,SHP-2025-0015027,14875,90,11,9,6,"('Exception', None)",2025-07-20,2025-07-26,,RLX-84775354,1249.39,0,False
15028,SHP-2023-0015028,14876,62,3,3,288,Delivered,2023-11-20,2023-11-25,2023-11-25,TRK-15913305,907.52,1,False
15029,SHP-2026-0015029,14877,62,7,10,92,Delivered,2026-03-26,2026-03-31,2026-04-05,TRK-58905364,908.05,0,False
15030,SHP-2025-0015030,14878,55,10,1,66,"('In Transit', None)",2025-05-23,2025-05-29,,TRK-60944146,1108.07,0,False
15031,SHP-2023-0015031,14879,55,8,8,141,Delivered,2023-08-02,2023-08-03,2023-08-02,COLD-55690329,862.21,0,False
15032,SHP-2025-0015032,14880,71,5,1,49,Delivered,2025-03-14,2025-03-19,2025-03-24,,469.95,0,False
15033,SHP-2026-0015033,14881,10,9,3,207,Delivered,2026-03-27,2026-04-01,2026-04-13,RLX-63328376,919.22,0,False
15034,SHP-2023-0015034,14883,91,11,11,304,"('Exception', None)",2023-10-20,2023-10-27,,TRK-19320771,952.29,0,False
15035,SHP-2026-0015035,14884,33,7,11,98,Delivered,2026-01-03,2026-01-12,2026-01-14,RLX-15703658,517.58,5,False
15036,SHP-2025-0015036,14884,26,7,11,274,Delivered,2025-12-31,2026-01-08,2026-01-07,TRK-36556287,390.31,0,False
15037,SHP-2024-0015037,14885,69,5,7,166,Delivered,2024-12-03,2024-12-10,2024-12-12,RLX-44948426,933.72,0,False
15038,SHP-2025-0015038,14886,40,2,7,297,Delivered,2025-05-16,2025-05-21,2025-05-20,FRT-83821897,235.53,0,False
15039,SHP-2023-0015039,14887,71,1,1,237,Delivered,2023-01-12,2023-01-16,2023-01-19,TRK-38957412,202.17,0,False
15040,SHP-2025-0015040,14888,69,6,6,6,Delivered,2025-01-28,2025-01-29,2025-01-29,FRT-63199968,581.99,0,False
15041,SHP-2023-0015041,14889,46,7,7,116,Delivered,2023-08-24,2023-09-01,2023-09-01,,377.62,3,False
15042,SHP-2025-0015042,14890,60,11,11,274,Delivered,2025-08-02,2025-08-07,2025-08-09,RLX-93459267,343.37,0,False
15043,SHP-2024-0015043,14891,69,2,6,232,Delivered,2024-07-14,2024-07-21,2024-07-23,TRK-86013676,723.81,0,False
15044,SHP-2023-0015044,14892,85,8,8,143,"('Booked', None)",2023-06-08,2023-06-11,,,680.90,0,False
15045,SHP-2025-0015045,14893,18,8,2,232,Delivered,2025-05-13,2025-05-15,2025-05-20,RLX-19493579,477.08,0,False
15046,SHP-2025-0015046,14894,9,3,8,176,Delivered,2025-05-17,2025-05-21,2025-05-23,COLD-51739569,228.71,0,False
15047,SHP-2024-0015047,14895,60,3,3,17,Delivered,2024-10-17,2024-10-25,2024-10-27,TRK-26739419,609.15,0,False
15048,SHP-2026-0015048,14896,69,7,7,200,Delivered,2026-01-05,2026-01-12,2026-01-13,TRK-26840056,699.20,0,False
15049,SHP-2025-0015049,14898,84,8,4,87,"('Booked', None)",2025-12-24,2025-12-25,,FRT-97414998,870.53,0,False
15050,SHP-2024-0015050,14899,9,1,1,177,"('Booked', None)",2024-08-14,2024-08-17,,TRK-37638893,349.34,0,False
15051,SHP-2024-0015051,14899,3,1,2,53,"('Exception', None)",2024-08-16,2024-08-21,,RLX-89994968,579.64,0,False
15052,SHP-2023-0015052,14900,9,5,5,227,Delivered,2023-02-02,2023-02-08,2023-02-08,TRK-24962056,914.00,0,False
15053,SHP-2023-0015053,14900,91,5,5,264,Delivered,2023-02-05,2023-02-11,2023-02-10,COLD-36216836,329.46,0,False
15054,SHP-2025-0015054,14901,71,8,8,288,Delivered,2025-01-17,2025-01-18,2025-01-17,COLD-23335038,168.67,5,False
15055,SHP-2025-0015055,14902,30,4,4,23,Delivered,2025-02-24,2025-03-05,2025-03-06,TRK-76057008,871.28,4,False
15056,SHP-2026-0015056,14903,85,5,10,216,Delivered,2026-06-01,2026-06-10,2026-06-09,FRT-77936559,609.80,0,False
15057,SHP-2023-0015057,14904,3,11,11,194,Delivered,2023-11-18,2023-11-25,2023-11-30,TRK-68667161,793.64,0,False
15058,SHP-2023-0015058,14905,44,10,10,18,Delivered,2023-01-07,2023-01-09,2023-01-11,TRK-35358807,1070.42,0,False
15059,SHP-2023-0015059,14906,36,4,2,171,"('Booked', None)",2023-07-23,2023-07-26,,FRT-84477090,453.36,0,False
15060,SHP-2026-0015060,14907,26,5,5,63,"('Exception', None)",2026-03-11,2026-03-20,,COLD-89303026,315.26,0,False
15061,SHP-2024-0015061,14908,55,11,11,138,Delivered,2024-08-16,2024-08-17,2024-08-18,RLX-44087765,583.39,0,False
15062,SHP-2026-0015062,14909,80,3,8,86,"('Booked', None)",2026-01-26,2026-02-01,,RLX-14248360,169.90,0,False
15063,SHP-2025-0015063,14911,55,7,7,59,"('Exception', None)",2025-05-23,2025-05-26,,RLX-31005220,41.90,0,False
15064,SHP-2025-0015064,14911,9,7,1,138,Delivered,2025-05-25,2025-05-28,2025-05-29,TRK-86761280,745.48,0,False
15065,SHP-2025-0015065,14912,44,5,11,23,Delivered,2025-02-15,2025-02-18,2025-02-17,RLX-45269339,456.53,0,False
15066,SHP-2025-0015066,14912,26,5,11,264,Delivered,2025-02-14,2025-02-19,2025-02-18,COLD-20314924,284.63,0,False
15067,SHP-2023-0015067,14913,84,11,1,43,Delivered,2023-12-27,2024-01-01,2023-12-31,COLD-97583237,1404.68,0,False
15068,SHP-2023-0015068,14913,35,11,1,235,Delivered,2023-12-26,2023-12-30,2023-12-30,FRT-77970967,356.62,0,False
15069,SHP-2023-0015069,14914,55,3,5,274,Delivered,2023-12-08,2023-12-17,2023-12-19,COLD-52849115,256.62,0,False
15070,SHP-2026-0015070,14915,60,8,8,92,"('In Transit', None)",2026-02-14,2026-02-23,,FRT-82072632,228.98,0,False
15071,SHP-2026-0015071,14917,62,4,11,66,"('Exception', None)",2026-04-25,2026-04-30,,TRK-11129628,590.39,0,False
15072,SHP-2024-0015072,14918,40,10,10,101,Delivered,2024-02-17,2024-02-21,2024-02-20,TRK-20324626,1498.65,0,False
15073,SHP-2026-0015073,14919,80,5,5,66,Delivered,2026-02-18,2026-02-20,2026-02-22,COLD-67618942,899.71,3,False
15074,SHP-2024-0015074,14920,12,2,3,65,Delivered,2024-11-13,2024-11-19,2024-11-20,TRK-58186387,145.64,0,False
15075,SHP-2023-0015075,14921,71,3,6,29,Delivered ,2023-10-30,2023-11-04,2023-11-06,RLX-69776530,359.87,6,False
15076,SHP-2023-0015076,14922,46,2,2,132,Delivered,2023-05-29,2023-05-30,2023-06-09,COLD-74681504,518.60,0,False
15077,SHP-2023-0015077,14922,84,2,10,9,Delivered ,2023-05-30,2023-06-01,2023-06-03,,453.64,0,False
15078,SHP-2025-0015078,14923,90,11,4,59,"('Booked', None)",2025-07-24,2025-07-25,,COLD-48661033,404.34,6,False
15079,SHP-2026-0015079,14924,69,4,11,63,Delivered,2026-04-27,2026-05-02,2026-05-03,RLX-25830791,414.19,0,False
15080,SHP-2023-0015080,14925,26,10,10,302,Delivered,2023-05-03,2023-05-04,2023-05-05,RLX-79164190,1071.91,1,False
15081,SHP-2023-0015081,14926,33,4,1,9,"('Exception', None)",2023-10-25,2023-11-03,,TRK-56113777,276.55,0,False
15082,SHP-2026-0015082,14927,46,5,6,23,Delivered,2026-01-02,2026-01-03,2026-01-02,,721.93,0,False
15083,SHP-2026-0015083,14927,62,5,6,232,"('Booked', None)",2026-01-03,2026-01-11,,,395.64,0,False
15084,SHP-2024-0015084,14928,46,6,11,73,Delivered,2024-10-03,2024-10-09,2024-10-10,RLX-98075236,922.32,0,False
15085,SHP-2023-0015085,14929,60,4,4,63,Delivered,2023-04-05,2023-04-08,2023-04-13,FRT-71995589,946.27,5,False
15086,SHP-2025-0015086,14930,3,3,3,264,Delivered,2025-11-11,2025-11-12,2025-11-11,FRT-57623213,294.34,0,False
15087,SHP-2024-0015087,14931,85,5,1,53,Delivered,2024-06-24,2024-06-29,2024-06-29,,933.06,0,False
15088,SHP-2025-0015088,14932,36,4,5,305,Delivered,2025-11-01,2025-11-04,2025-11-04,TRK-49331601,277.21,0,False
15089,SHP-2025-0015089,14933,69,3,3,80,Delivered,2025-10-17,2025-10-18,2025-10-17,FRT-18873434,946.46,0,False
15090,SHP-2023-0015090,14934,36,1,1,216,"('Exception', None)",2023-05-10,2023-05-12,,RLX-24753971,193.69,1,False
15091,SHP-2024-0015091,14935,68,1,8,171,Delivered,2024-12-18,2024-12-21,2024-12-22,FRT-63477421,940.03,0,False
15092,SHP-2025-0015092,14936,40,5,3,297,Delivered,2025-07-11,2025-07-13,2025-07-13,TRK-91957767,860.34,5,False
15093,SHP-2025-0015093,14936,85,5,3,111,Delivered,2025-07-14,2025-07-15,2025-07-22,RLX-77363096,518.01,4,False
