contract_id,contract_number,customer_id,account_manager_id,contract_tier,contract_status,start_date,end_date_raw,minimum_monthly_commitment,deposit_amount,billing_currency,cancellation_reason
1845,CTR-2024-01845,442,193,Strategic,active,2024-01-12,2026-01-11,25000.00,5000.00,USD,
1846,CTR-2023-01846,528,187,strategic ,Active,2023-09-29,2026-09-28,1000.00,10000.00,GBP,
1847,CTR-2024-01847,1550,7,Preferred,Active,2024-10-29,2026-10-29,500.00,1000.00,GBP,
1848,CTR-2024-01848,1623,266,strategic ,Expired,2024-05-21,2025-05-21,2500.00,1000.00,USD,
1849,CTR-2023-01849,187,67,Spot,Cancelled,2023-02-18,2026-02-17,500.00,500.00,usd, 
1850,CTR-2023-01850,1368,14,Preferred,Active,2023-04-26,2024-04-25,1000.00,0.00,USD,
1851,CTR-2025-01851,1944,60,Standard,active,2025-05-21,2027-05-21,500.00,2500.00,USD,
1852,CTR-2024-01852,1822,106,strategic ,Active,2024-12-09,2025-12-09,5000.00,2500.00,USD,
1853,CTR-2024-01853,2191,278,strategic ,Active,2024-10-18,2025-10-18,1000.00,5000.00,USD,
1854,CTR-2025-01854,1381,39,Preferred,active,2025-07-14,2026-07-14,25000.00,500.00,USD,
1855,CTR-2024-01855,1445,236,Preferred,Cancelled,2024-12-15,2025-12-15,25000.00,500.00,USD, 
1856,CTR-2025-01856,1274,108,Standard,Cancelled,2025-07-03,2025-12-30,500.00,5000.00,USD,Unknown
1857,CTR-2024-01857,23,267,strategic ,Active,2024-07-02,2024-12-29,25000.00,0.00,USD,
1858,CTR-2023-01858,126,242,Preferred,Active,2023-08-13,2024-08-12,1000.00,0.00,USD,
1859,CTR-2025-01859,1000,74,strategic ,Cancelled,2025-05-17,2025-11-13,25000.00,5000.00,USD, 
1860,CTR-2024-01860,45,174,Preferred,Cancelled,2024-05-09,2026-05-09,2500.00,500.00,EUR,Unknown
1861,CTR-2024-01861,451,187,Preferred,Expired,2024-10-19,2025-10-19,5000.00,500.00,USD,
1862,CTR-2023-01862,322,82,Preferred,Active,2023-11-05,2025-11-04,5000.00,2500.00,USD,
1863,CTR-2024-01863,1642,278,Preferred,Active,2024-11-27,2025-11-27,10000.00,2500.00,USD,
1864,CTR-2025-01864,811,278,strategic ,Cancelled,2025-02-14,2026-02-14,1000.00,0.00,USD,Unknown
1865,CTR-2025-01865,1515,106,Spot,Active,2025-03-26,2026-03-26,1000.00,1000.00,GBP,
1866,CTR-2023-01866,440,267,Standard,active,2023-10-02,2024-03-30,10000.00,1000.00,USD,
1867,CTR-2023-01867,837,218,Preferred,active,2023-02-21,2025-02-20,500.00,500.00,USD,
1868,CTR-2024-01868,1270,119,Spot,Expired,2024-05-19, 2027-05-19 ,25000.00,1000.00,USD,
1869,CTR-2023-01869,1772,51,Spot,Active,2023-05-02,2025-05-01,1000.00,500.00,USD,
1870,CTR-2025-01870,1998,289,Preferred,Active,2025-02-24,2027-02-24,2500.00,500.00,USD,
1871,CTR-2023-01871,1415,187,Strategic,Cancelled,2023-01-10,2024-01-10,2500.00,0.00,USD, 
1872,CTR-2023-01872,2387,106,Standard,Active,2023-12-02,2026-12-01,10000.00,5000.00,EUR,
1873,CTR-2024-01873,1728,243,strategic ,Active,2024-04-01,2024-09-28,500.00,0.00,USD,
1874,CTR-2024-01874,814,234,Strategic,active,2024-05-06, 2026-05-06 ,10000.00,5000.00,USD,
1875,CTR-2024-01875,980,278,Spot,Cancelled,2024-05-18,5/18/2025,2500.00,1000.00,USD,Price increase
1876,CTR-2024-01876,701,108,Strategic,Cancelled,2024-10-23,2025-10-23,2500.00,1000.00,USD,Moved to competitor
1877,CTR-2024-01877,365,152,strategic ,Cancelled,2024-01-05,2027-01-04,5000.00,500.00,USD, 
1878,CTR-2024-01878,1016,226,Spot,Expired,2024-02-23,2027-02-22,500.00,1000.00,USD,
1879,CTR-2025-01879,1084,310,Preferred,Cancelled,2025-03-25,2027-03-25,2500.00,0.00,USD,Service unreliability
1880,CTR-2024-01880,1911,165,strategic ,Cancelled,2024-07-18,2025-07-18,5000.00,0.00,USD, 
1881,CTR-2024-01881,2123,273,Spot,Cancelled,2024-08-05,2025-08-05,5000.00,2500.00,USD, 
1882,CTR-2023-01882,1203,161,Strategic,Expired,2023-01-27,2024-01-27,10000.00,5000.00,GBP,
1883,CTR-2024-01883,473,191,Preferred,Active,2024-05-16,2025-05-16,500.00,1000.00,USD,
1884,CTR-2024-01884,1235,165,Spot,active,2024-05-19,2024-11-15,25000.00,1000.00,USD,
1885,CTR-2025-01885,1603,266,Standard,Cancelled,2025-10-14,2026-10-14,5000.00,5000.00,USD,Moved to competitor
1886,CTR-2025-01886,757,226,Strategic,Active,2025-02-11,2026-02-11,10000.00,0.00,USD,
1887,CTR-2025-01887,1210,218,Preferred,Active,2025-07-30,2026-07-30,5000.00,500.00,CAD,
1888,CTR-2025-01888,1965,119,Standard,Cancelled,2025-07-12,2026-01-08,500.00,0.00,GBP,Unknown
1889,CTR-2023-01889,590,296,Preferred,Cancelled,2023-03-01,2/28/2025,25000.00,10000.00,USD,Price increase
1890,CTR-2024-01890,1664,218,strategic ,Expired,2024-02-11,2026-02-10,25000.00,10000.00,USD,
1891,CTR-2023-01891,1643,183,Strategic,Active,2023-05-24,2025-05-23,5000.00,2500.00,USD,
1892,CTR-2024-01892,1401,41,Strategic,Cancelled,2024-01-28,2025-01-27,10000.00,5000.00,USD,Price increase
1893,CTR-2025-01893,592,193,Preferred,Active,2025-04-29,2027-04-29,25000.00,0.00,USD,
1894,CTR-2023-01894,256,249,Standard,Cancelled,2023-08-12,2024-08-11,25000.00,0.00,USD,Price increase
1895,CTR-2024-01895,2456,192,Strategic,Cancelled,2024-11-26,2025-11-26,5000.00,1000.00,USD,Price increase
1896,CTR-2025-01896,2282,12,Strategic,Suspended,2025-08-20,2027-08-20,500.00,1000.00,USD,
1897,CTR-2024-01897,962,41,Preferred,Expired,2024-12-20,2026-12-20,25000.00,1000.00,USD,
1898,CTR-2024-01898,2148,121,Standard,Active,2024-01-15,2025-01-14,5000.00,500.00,USD,
1899,CTR-2024-01899,2404,278,Spot,Active,2024-02-17,2024-08-15,5000.00,1000.00,USD,
1900,CTR-2025-01900,1254,57,strategic ,active,2025-09-02,2026-03-01,500.00,2500.00,USD,
1901,CTR-2023-01901,2204,218,strategic ,active,2023-05-18,2023-11-14,2500.00,2500.00,CAD,
1902,CTR-2023-01902,1713,128,Spot,Active,2023-09-30,2026-09-29,25000.00,5000.00,CAD,
1903,CTR-2024-01903,2489,161,Standard,Cancelled,2024-04-15,2026-04-15,25000.00,10000.00,EUR,Customer consolidation
1904,CTR-2023-01904,2140,64,Preferred,Suspended,2023-03-20,3/19/2024,25000.00,500.00,GBP,
1905,CTR-2024-01905,1504,15,Spot,Active,2024-07-11,2027-07-11,5000.00,0.00,usd,
1906,CTR-2023-01906,1392,19,Strategic,Expired,2023-10-29,2025-10-28,1000.00,5000.00,EUR,
1907,CTR-2025-01907,986,68,Strategic,Cancelled,2025-05-05,2027-05-05,500.00,10000.00,USD,Service unreliability
1908,CTR-2023-01908,489,290,strategic ,Active,2023-11-17,2024-05-15,10000.00,10000.00,USD,
1909,CTR-2025-01909,1782,273,Strategic,Suspended,2025-09-08,2028-09-07,10000.00,10000.00,USD,
1910,CTR-2024-01910,2494,239,Strategic,Active,2024-12-17,2025-06-15,500.00,2500.00,USD,
1911,CTR-2024-01911,935,234,Preferred,active,2024-09-25,2025/03/24,2500.00,2500.00,USD,
1912,CTR-2023-01912,349,310,strategic ,Active,2023-08-03,2024-08-02,1000.00,5000.00,USD,
1913,CTR-2023-01913,1817,273,Strategic,Active,2023-10-17,2024-10-16,25000.00,10000.00,USD,
1914,CTR-2023-01914,879,82,Standard,Active,2023-06-11,2023-12-08,2500.00,10000.00,USD,
1915,CTR-2024-01915,1774,33,strategic ,Expired,2024-11-02,2025-11-02,2500.00,1000.00,USD,
1916,CTR-2025-01916,1302,234,Spot,Active,2025-06-12,2028-06-11,1000.00,10000.00,USD,
1917,CTR-2025-01917,671,79,Spot,Active,2025-06-12,2027-06-12,25000.00,1000.00,USD,
1918,CTR-2024-01918,220,239,Standard,Active,2024-02-28,2027-02-27,2500.00,2500.00,USD,
1919,CTR-2023-01919,1306,161,Strategic,Cancelled,2023-06-09,2025-06-08,10000.00,10000.00,USD,Unknown
1920,CTR-2024-01920,1374,210,strategic ,active,2024-10-14,2025-10-14,5000.00,500.00,usd,
1921,CTR-2023-01921,1492,257,Standard,Active,2023-02-04,2024-02-04,10000.00,0.00,USD,
1922,CTR-2023-01922,1004,231,Standard,Active,2023-06-27,2024-06-26,25000.00,1000.00,CAD,
1923,CTR-2024-01923,687,51,Standard,Cancelled,2024-07-14,2026-07-14,5000.00,5000.00,GBP,Moved to competitor
1924,CTR-2025-01924,1941,257,Spot,Active,2025-07-28,2027-07-28,500.00,10000.00,USD,
1925,CTR-2023-01925,1193,248,Standard,active,2023-11-13,2026-11-12,5000.00,1000.00,USD,
1926,CTR-2023-01926,2475,19,Standard,active,2023-01-16,1/15/2026,25000.00,1000.00,USD,
1927,CTR-2025-01927,274,218,strategic ,active,2025-06-20,2028-06-19,10000.00,500.00,CAD,
1928,CTR-2023-01928,1593,299,strategic ,Expired,2023-07-22,21/07/2024,5000.00,1000.00,EUR,
1929,CTR-2025-01929,473,273,Strategic,Active,2025-09-11,2026-03-10,1000.00,10000.00,CAD,
1930,CTR-2023-01930,2152,39,Preferred,Active,2023-06-02,2024-06-01,25000.00,0.00,EUR,
1931,CTR-2023-01931,1864,226,Strategic,Active,2023-01-08,2024-01-08,10000.00,5000.00,USD,
1932,CTR-2025-01932,1666,64,Preferred,Active,2025-09-05,2026-09-05,500.00,5000.00,USD,
1933,CTR-2023-01933,442,108,Standard,Cancelled,2023-11-01,2024-04-29,1000.00,5000.00,USD,Unknown
1934,CTR-2023-01934,353,248,strategic ,Active,2023-11-17,2024-11-16,1000.00,2500.00,USD,
1935,CTR-2023-01935,134,33,Preferred,Expired,2023-05-02,2024-05-01,25000.00,500.00,USD,
1936,CTR-2025-01936,1007,149,Spot,Active,2025-01-12,2028-01-12,2500.00,5000.00,USD,
1937,CTR-2023-01937,2435,191,Strategic,Expired,2023-05-04,2023-10-31,5000.00,0.00,GBP,
1938,CTR-2024-01938,2335,218,Strategic,active,2024-02-25,2027-02-24,1000.00,1000.00,CAD,
1939,CTR-2025-01939,2046,289,Preferred,active,2025-03-05,2026-03-05,1000.00,0.00,USD,
1940,CTR-2025-01940,217,278,Standard,Expired,2025-10-09,4/7/2026,10000.00,1000.00,CAD,
1941,CTR-2025-01941,359,231,Spot,Active,2025-03-06,2025-09-02,2500.00,2500.00,USD,
1942,CTR-2025-01942,990,152,strategic ,Expired,2025-07-21,2027-07-21,500.00,10000.00,USD,
1943,CTR-2024-01943,525,257,Standard,Active,2024-02-28,2026-02-27,25000.00,1000.00,USD,
1944,CTR-2025-01944,822,146,Spot,Cancelled,2025-02-26,2026-02-26,25000.00,5000.00,USD,Moved to competitor
1945,CTR-2024-01945,1942,191,Spot,Active,2024-12-19,6/17/2025,5000.00,10000.00,USD,
1946,CTR-2024-01946,592,234,strategic ,Expired,2024-09-12,2025-09-12,25000.00,0.00,EUR,
1947,CTR-2024-01947,2243,108,Strategic,Expired,2024-11-07,2025-11-07,1000.00,1000.00,USD,
1948,CTR-2023-01948,1729,296,Strategic,Active,2023-07-30,2024-07-29,10000.00,2500.00,USD,
1949,CTR-2025-01949,1198,15,Preferred,Suspended,2025-07-03,2026-07-03,500.00,1000.00,USD,
1950,CTR-2024-01950,2409,295,strategic ,Cancelled,2024-02-22,2024-08-20,10000.00,5000.00,EUR, 
1951,CTR-2023-01951,2356,146,Standard,Active,2023-12-07,2024-12-06,2500.00,1000.00,USD,
1952,CTR-2023-01952,462,22,strategic ,Expired,2023-05-13,2026-05-12,500.00,5000.00,USD,
1953,CTR-2025-01953,2122,68,Spot,Active,2025-04-28,2026-04-28,2500.00,0.00,USD,
1954,CTR-2023-01954,85,140,Standard,Expired,2023-07-26,2024-07-25,25000.00,5000.00,USD,
1955,CTR-2023-01955,2400,51,Spot,Expired,2023-11-27,2025-11-26,25000.00,2500.00,USD,
1956,CTR-2023-01956,1571,108,Spot,active,2023-07-30,29/07/2025,25000.00,0.00,usd,
1957,CTR-2023-01957,1527,83,Spot,Active,2023-12-13,2026-12-12,2500.00,2500.00,USD,
1958,CTR-2023-01958,1916,20,Strategic,Expired,2023-08-12,2024-08-11,25000.00,500.00,CAD,
1959,CTR-2023-01959,1348,105,Preferred,Active,2023-01-28,2024-01-28,500.00,10000.00,USD,
1960,CTR-2023-01960,265,191,Standard,Active,2023-05-12,2024-05-11,5000.00,10000.00,USD,
1961,CTR-2023-01961,1098,193,strategic ,Active,2023-12-11,2024-12-10,25000.00,5000.00,USD,
1962,CTR-2024-01962,196,243,Preferred,Active,2024-01-05,2026-01-04,500.00,10000.00,USD,
1963,CTR-2025-01963,1340,296,Preferred,active,2025-07-17,2026-07-17,5000.00,0.00,USD,
1964,CTR-2023-01964,190,231,Standard,Expired,2023-10-17,2026-10-16,1000.00,10000.00,USD,
1965,CTR-2023-01965,1931,33,Spot,Active,2023-10-24,2024-10-23,5000.00,5000.00,USD,
1966,CTR-2024-01966,687,14,Preferred,Active,2024-03-29,2026-03-29,2500.00,500.00,USD,
1967,CTR-2023-01967,242,220,Strategic,active,2023-08-24,2024-08-23,25000.00,5000.00,USD,
1968,CTR-2023-01968,2053,60,Strategic,active,2023-06-16,2024-06-15,25000.00,2500.00,USD,
1969,CTR-2024-01969,2021,14,Spot,Active,2024-06-21,2026-06-21,1000.00,2500.00,USD,
1970,CTR-2023-01970,2064,239,Spot,Expired,2023-03-16,2025-03-15,25000.00,0.00,USD,
1971,CTR-2024-01971,1001,239,Preferred,Active,2024-06-27,2024-12-24,2500.00,5000.00,EUR,
1972,CTR-2024-01972,2458,30,Preferred,Active,2024-08-04,2027-08-04,2500.00,5000.00,USD,
1973,CTR-2023-01973,1333,165,Standard,Active,2023-01-02,2026-01-01,1000.00,0.00,USD,
1974,CTR-2025-01974,951,119,Preferred,Active,2025-03-26,2026-03-26,5000.00,500.00,CAD,
1975,CTR-2025-01975,2322,30,Standard,Expired,2025-03-17,2028-03-16,25000.00,2500.00,CAD,
1976,CTR-2024-01976,2233,165,Standard,Active,2024-04-15,2025-04-15,500.00,500.00,USD,
1977,CTR-2024-01977,543,242,Standard,Cancelled,2024-09-27,2027-09-27,1000.00,2500.00,USD,Unknown
1978,CTR-2023-01978,832,290,strategic ,Cancelled,2023-08-21,2025/08/20,2500.00,5000.00,USD, 
1979,CTR-2024-01979,947,78,Strategic,Suspended,2024-12-14,12/14/2025,25000.00,2500.00,USD,
1980,CTR-2025-01980,832,64,Preferred,Active,2025-09-13,2026-09-13,25000.00,10000.00,USD,
1981,CTR-2024-01981,1644,296,Preferred,Expired,2024-09-01,2025-09-01,5000.00,5000.00,USD,
1982,CTR-2023-01982,993,234,Standard,Expired,2023-09-04,2026-09-03,500.00,500.00,USD,
1983,CTR-2023-01983,1248,210,Preferred,Cancelled,2023-10-19,2025-10-18,500.00,10000.00,USD,Unknown
1984,CTR-2024-01984,1178,119,Strategic,Active,2024-09-24,24/09/2025,1000.00,0.00,CAD,
1985,CTR-2025-01985,2351,156,Preferred,Expired,2025-06-08,2026-06-08,1000.00,5000.00,USD,
1986,CTR-2025-01986,1460,119,Strategic,Expired,2025-02-02,02/02/2026,25000.00,0.00,USD,
1987,CTR-2023-01987,10,278,Preferred,Expired,2023-06-23,2024-06-22,5000.00,0.00,CAD,
1988,CTR-2024-01988,1080,165,Strategic,Active,2024-08-05,2025-08-05,2500.00,0.00,USD,
1989,CTR-2025-01989,1812,190,Standard,active,2025-06-20,2025/12/17,500.00,2500.00,usd,
1990,CTR-2023-01990,702,20,Strategic,Cancelled,2023-03-12,2024-03-11,25000.00,5000.00,GBP,Service unreliability
1991,CTR-2023-01991,736,242,Preferred,Active,2023-11-14,13/11/2025,25000.00,5000.00,USD,
1992,CTR-2025-01992,1304,68,Preferred,Expired,2025-08-02,2026-08-02,5000.00,500.00,USD,
1993,CTR-2024-01993,1556,231,Spot,Cancelled,2024-11-21,2027-11-21,10000.00,500.00,USD,Moved to competitor
1994,CTR-2024-01994,646,257,Spot,Cancelled,2024-03-18,2026-03-18,25000.00,500.00,USD,Customer consolidation
1995,CTR-2024-01995,591,267,Standard,Suspended,2024-08-27,2027-08-27,5000.00,0.00,EUR,
1996,CTR-2025-01996,2066,128,Standard,Active,2025-09-05,2027-09-05,2500.00,2500.00,USD,
1997,CTR-2024-01997,1907,78,Preferred,Active,2024-01-30,2025-01-29,25000.00,2500.00,USD,
1998,CTR-2024-01998,2102,183,Preferred,Active,2024-01-14,2024-07-12,5000.00,1000.00,USD,
1999,CTR-2025-01999,1117,94,strategic ,Cancelled,2025-10-03,2026-10-03,5000.00,5000.00,USD,Moved to competitor
2000,CTR-2023-02000,2246,240,Preferred,Cancelled,2023-05-05,2026-05-04,500.00,2500.00,USD,Service unreliability
2001,CTR-2023-02001,945,310,Preferred,active,2023-04-24,23/04/2024,1000.00,2500.00,USD,
2002,CTR-2024-02002,1214,94,Standard,Cancelled,2024-01-23,2025-01-22,25000.00,2500.00,USD,Customer consolidation
2003,CTR-2024-02003,2197,68,Preferred,Active,2024-01-12,2027-01-11,1000.00,0.00,GBP,
2004,CTR-2025-02004,1912,79,Spot,Cancelled,2025-05-13,2026-05-13,5000.00,0.00,USD,Price increase
2005,CTR-2025-02005,1847,20,strategic ,Active,2025-04-26,2028-04-25,500.00,5000.00,GBP,
2006,CTR-2024-02006,2005,64,Preferred,Expired,2024-07-05,2025-01-01,10000.00,10000.00,USD,
2007,CTR-2023-02007,1554,20,Spot,Expired,2023-07-10,2024-01-06,500.00,10000.00,USD,
2008,CTR-2024-02008,890,146,Preferred,Cancelled,2024-10-13,2026-10-13,5000.00,5000.00,USD,Price increase
2009,CTR-2023-02009,2331,192,strategic ,Expired,2023-11-07,2024-05-05,500.00,1000.00,GBP,
2010,CTR-2025-02010,845,252,Standard,Expired,2025-05-16,2027-05-16,10000.00,10000.00,usd,
2011,CTR-2024-02011,2136,249,Strategic,Expired,2024-07-11,2025-07-11,500.00,1000.00,GBP,
2012,CTR-2025-02012,1077,220,strategic ,Suspended,2025-08-29,2026-08-29,500.00,500.00,USD,
2013,CTR-2024-02013,2244,226,strategic ,Active,2024-08-25,2025-02-21,1000.00,500.00,USD,
2014,CTR-2024-02014,1084,278,strategic ,Active,2024-03-23,2025-03-23,10000.00,0.00,USD,
2015,CTR-2023-02015,990,179,strategic ,Active,2023-10-21,2024-10-20,1000.00,1000.00,GBP,
2016,CTR-2023-02016,2457,78,Preferred,Active,2023-08-27,8/26/2025,1000.00,2500.00,GBP,
2017,CTR-2023-02017,2298,22,Preferred,Active,2023-10-15,2026-10-14,1000.00,1000.00,USD,
2018,CTR-2024-02018,1814,121,Strategic,Cancelled,2024-01-06,2027-01-05,2500.00,2500.00,EUR,Price increase
2019,CTR-2024-02019,2253,190,Spot,Expired,2024-06-20,2027-06-20,2500.00,1000.00,USD,
2020,CTR-2025-02020,623,94,strategic ,Active,2025-03-09,2026-03-09,10000.00,500.00,USD,
2021,CTR-2024-02021,1498,258,strategic ,Active,2024-07-29,2025-07-29,1000.00,2500.00,USD,
2022,CTR-2024-02022,741,201,Standard,Expired,2024-02-15,2024-08-13,5000.00,5000.00,USD,
2023,CTR-2025-02023,2500,140,Spot,Expired,2025-05-14,2025-11-10,5000.00,5000.00,USD,
2024,CTR-2023-02024,300,64,Standard,active,2023-01-10,2023-07-09,5000.00,10000.00,usd,
2025,CTR-2024-02025,2380,14,Preferred,Active,2024-05-29,2025-05-29,1000.00,10000.00,usd,
2026,CTR-2023-02026,533,108,Spot,Expired,2023-01-25,2023-07-24,10000.00,0.00,USD,
2027,CTR-2025-02027,723,239,strategic ,Active,2025-08-09,2026-02-05,1000.00,10000.00,USD,
2028,CTR-2023-02028,33,174,Strategic,Active,2023-08-16,2024-02-12,5000.00,1000.00,USD,
2029,CTR-2024-02029,1706,82,Strategic,Active,2024-04-25,25/04/2027,1000.00,500.00,USD,
2030,CTR-2023-02030,515,74,strategic ,Expired,2023-12-04,2024-06-01,2500.00,5000.00,USD,
2031,CTR-2024-02031,800,243,Preferred,Active,2024-04-15,2025-04-15,10000.00,2500.00,USD,
2032,CTR-2024-02032,1228,179,Spot,active,2024-11-17,2025-11-17,2500.00,1000.00,USD,
2033,CTR-2025-02033,73,152,strategic ,Cancelled,2025-08-12,2028-08-11,10000.00,500.00,USD,Price increase
2034,CTR-2023-02034,169,82,Spot,Suspended,2023-08-26,2024-08-25,500.00,500.00,USD,
2035,CTR-2023-02035,598,280,Spot,Active,2023-10-21,2024-04-18,500.00,500.00,GBP,
2036,CTR-2023-02036,2202,78,Strategic,Active,2023-08-23,2026-08-22,25000.00,10000.00,USD,
2037,CTR-2025-02037,1254,236,Strategic,Active,2025-08-18,2026-02-14,500.00,1000.00,USD,
2038,CTR-2025-02038,986,147,Standard,Expired,2025-09-07,2026-09-07,10000.00,10000.00,USD,
2039,CTR-2024-02039,280,128,Strategic,active,2024-05-07,2025-05-07,2500.00,10000.00,USD,
2040,CTR-2024-02040,2079,33,Strategic,Cancelled,2024-03-25,2027-03-25,1000.00,5000.00,usd,Moved to competitor
2041,CTR-2024-02041,344,67,Strategic,Expired,2024-02-15,2027-02-14,10000.00,500.00,USD,
2042,CTR-2024-02042,33,231,Standard,Cancelled,2024-09-07,2025-03-06,10000.00,0.00,USD, 
2043,CTR-2025-02043,539,146,strategic ,Active,2025-10-12,2026-10-12,10000.00,1000.00,USD,
2044,CTR-2023-02044,934,19,strategic ,Active,2023-02-05,2023-08-04,25000.00,500.00,USD,
2045,CTR-2024-02045,430,74,Strategic,Expired,2024-01-07,2025-01-06,25000.00,0.00,usd,
2046,CTR-2023-02046,676,106,Strategic,Expired,2023-04-18,2024-04-17,5000.00,5000.00,USD,
2047,CTR-2024-02047,1967,74,Spot,Active,2024-06-12,2026-06-12,2500.00,5000.00,USD,
2048,CTR-2025-02048,904,26,Spot,active,2025-04-18,2026-04-18,25000.00,0.00,USD,
2049,CTR-2024-02049,1157,299,Standard,Cancelled,2024-10-04,04/10/2027,10000.00,10000.00,USD,Customer consolidation
2050,CTR-2025-02050,1755,231,strategic ,Active,2025-08-11,2028-08-10,2500.00,10000.00,USD,
2051,CTR-2024-02051,89,249,Standard,Active,2024-12-19,12/19/2025,1000.00,1000.00,usd,
2052,CTR-2024-02052,445,108,Spot,Active,2024-08-24,2025-08-24,1000.00,500.00,EUR,
2053,CTR-2024-02053,319,152,Preferred,Active,2024-12-04,2026-12-04,1000.00,0.00,EUR,
2054,CTR-2023-02054,990,257,Strategic,Expired,2023-04-21,2024-04-20,500.00,5000.00,USD,
2055,CTR-2023-02055,1741,226,strategic ,Active,2023-03-28,2024-03-27,2500.00,500.00,USD,
2056,CTR-2024-02056,1531,20,strategic ,Active,2024-06-23,2025-06-23,2500.00,10000.00,USD,
2057,CTR-2025-02057,388,30,Standard,Active,2025-09-02,2026-09-02,2500.00,500.00,USD,
2058,CTR-2024-02058,653,67,Spot,Active,2024-09-03,2026-09-03,500.00,1000.00,USD,
2059,CTR-2025-02059,157,39,Spot,Expired,2025-03-11,2026-03-11,1000.00,2500.00,USD,
2060,CTR-2025-02060,2162,187,Strategic,Active,2025-03-30,2025-09-26,500.00,2500.00,CAD,
2061,CTR-2024-02061,1668,68,Strategic,Expired,2024-10-10,2025-10-10,1000.00,500.00,USD,
2062,CTR-2023-02062,614,156,strategic ,Active,2023-02-12,2023-08-11,2500.00,500.00,USD,
2063,CTR-2024-02063,1714,57,Spot,active,2024-05-31,2026-05-31,10000.00,1000.00,CAD,
2064,CTR-2025-02064,1405,161,strategic ,Expired,2025-06-06,2027/06/06,1000.00,1000.00,USD,
2065,CTR-2025-02065,1555,33,Spot,Active,2025-02-24,2/24/2026,1000.00,0.00,USD,
2066,CTR-2024-02066,1348,289,Preferred,Expired,2024-11-18,2026-11-18,5000.00,2500.00,USD,
2067,CTR-2025-02067,613,296,Standard,Active,2025-01-04,2026-01-04,1000.00,5000.00,usd,
2068,CTR-2023-02068,376,39,Spot,active,2023-07-05,2024-07-04,25000.00,0.00,CAD,
2069,CTR-2025-02069,2439,82,strategic ,Active,2025-01-18,2026-01-18,2500.00,1000.00,USD,
2070,CTR-2025-02070,587,266,strategic ,Expired,2025-07-10,2026-01-06,1000.00,1000.00,GBP,
2071,CTR-2025-02071,2313,74,strategic ,Active,2025-08-21,2026-08-21,500.00,2500.00,USD,
2072,CTR-2024-02072,519,161,Strategic,Active,2024-09-03,2025-09-03,500.00,10000.00,USD,
2073,CTR-2023-02073,252,310,Strategic,Active,2023-01-12,11/01/2025,10000.00,5000.00,USD,
2074,CTR-2025-02074,273,19,Spot,Expired,2025-06-13,2028-06-12,10000.00,10000.00,USD,
2075,CTR-2023-02075,2072,267,Strategic,Active,2023-03-30,2023-09-26,2500.00,1000.00,USD,
2076,CTR-2025-02076,472,67,Standard,Active,2025-09-28,2028-09-27,25000.00,500.00,USD,
2077,CTR-2023-02077,1375,290,Standard,Expired,2023-06-05,2026-06-04,25000.00,5000.00,USD,
2078,CTR-2023-02078,466,94,Strategic,Active,2023-10-04,2024-04-01,500.00,5000.00,USD,
2079,CTR-2023-02079,2123,12,Spot,Expired,2023-11-19,2024-11-18,2500.00,10000.00,USD,
2080,CTR-2024-02080,440,79,Spot,Active,2024-01-06,2026-01-05,500.00,0.00,USD,
2081,CTR-2023-02081,199,174,Spot,Active,2023-08-20,2024-08-19,5000.00,10000.00,USD,
2082,CTR-2023-02082,1284,60,strategic ,Cancelled,2023-07-25,2024-07-24,500.00,2500.00,USD,Unknown
2083,CTR-2024-02083,1681,289,Spot,active,2024-03-13,2025-03-13,10000.00,2500.00,USD,
2084,CTR-2024-02084,1966,241,Strategic,active,2024-11-09,2025-11-09,2500.00,1000.00,CAD,
2085,CTR-2023-02085,319,239,Spot,Active,2023-12-25,2025-12-24,2500.00,500.00,USD,
2086,CTR-2025-02086,1926,220,strategic ,Active,2025-01-18,2025-07-17,5000.00,0.00,USD,
2087,CTR-2024-02087,218,121,Preferred,Expired,2024-01-02,2025-01-01,500.00,0.00,USD,
2088,CTR-2023-02088,116,249,strategic ,Active,2023-11-02, 2025-11-01 ,500.00,500.00,USD,
2089,CTR-2023-02089,2031,94,Strategic,Active,2023-01-11,2025-01-10,5000.00,10000.00,USD,
2090,CTR-2023-02090,1432,64,Spot,Expired,2023-02-28,2024-02-28,1000.00,5000.00,USD,
